Date,^IXIC,^GSPC
2019-07-03,8170.22998046875,2995.820068359375
2019-07-05,8161.7900390625,2990.409912109375
2019-07-08,8098.3798828125,2975.949951171875
2019-07-09,8141.72998046875,2979.6298828125
2019-07-10,8202.5302734375,2993.070068359375
2019-07-11,8196.0400390625,2999.909912109375
2019-07-12,8244.1396484375,3013.77001953125
2019-07-15,8258.1904296875,3014.300048828125
2019-07-16,8222.7998046875,3004.0400390625
2019-07-17,8185.2099609375,2984.419921875
2019-07-18,8207.240234375,2995.110107421875
2019-07-19,8146.490234375,2976.610107421875
2019-07-22,8204.1396484375,2985.030029296875
2019-07-23,8251.400390625,3005.469970703125
2019-07-24,8321.5,3019.56005859375
2019-07-25,8238.5400390625,3003.669921875
2019-07-26,8330.2099609375,3025.860107421875
2019-07-29,8293.330078125,3020.969970703125
2019-07-30,8273.6103515625,3013.179931640625
2019-07-31,8175.419921875,2980.3798828125
2019-08-01,8111.1201171875,2953.56005859375
2019-08-02,8004.06982421875,2932.050048828125
2019-08-05,7726.0400390625,2844.739990234375
2019-08-06,7833.27001953125,2881.77001953125
2019-08-07,7862.830078125,2883.97998046875
2019-08-08,8039.16015625,2938.090087890625
2019-08-09,7959.14013671875,2918.64990234375
2019-08-12,7863.41015625,2882.699951171875
2019-08-13,8016.35986328125,2926.320068359375
2019-08-14,7773.93994140625,2840.60009765625
2019-08-15,7766.6201171875,2847.60009765625
2019-08-16,7895.990234375,2888.679931640625
2019-08-19,8002.81005859375,2923.64990234375
2019-08-20,7948.56005859375,2900.510009765625
2019-08-21,8020.2099609375,2924.429931640625
2019-08-22,7991.39013671875,2922.949951171875
2019-08-23,7751.77001953125,2847.110107421875
2019-08-26,7853.740234375,2878.3798828125
2019-08-27,7826.9501953125,2869.159912109375
2019-08-28,7856.8798828125,2887.93994140625
2019-08-29,7973.39013671875,2924.580078125
2019-08-30,7962.8798828125,2926.4599609375
2019-09-03,7874.16015625,2906.27001953125
2019-09-04,7976.8798828125,2937.780029296875
2019-09-05,8116.830078125,2976.0
2019-09-06,8103.06982421875,2978.7099609375
2019-09-09,8087.43994140625,2978.429931640625
2019-09-10,8084.16015625,2979.389892578125
2019-09-11,8169.68017578125,3000.929931640625
2019-09-12,8194.4697265625,3009.570068359375
2019-09-13,8176.7099609375,3007.389892578125
2019-09-16,8153.5400390625,2997.9599609375
2019-09-17,8186.02001953125,3005.699951171875
2019-09-18,8177.39013671875,3006.72998046875
2019-09-19,8182.8798828125,3006.7900390625
2019-09-20,8117.669921875,2992.070068359375
2019-09-23,8112.4599609375,2991.780029296875
2019-09-24,7993.6298828125,2966.60009765625
2019-09-25,8077.3798828125,2984.8701171875
2019-09-26,8030.66015625,2977.6201171875
2019-09-27,7939.6298828125,2961.7900390625
2019-09-30,7999.33984375,2976.739990234375
2019-10-01,7908.68017578125,2940.25
2019-10-02,7785.25,2887.610107421875
2019-10-03,7872.259765625,2910.6298828125
2019-10-04,7982.47021484375,2952.010009765625
2019-10-07,7956.2900390625,2938.7900390625
2019-10-08,7823.77978515625,2893.06005859375
2019-10-09,7903.740234375,2919.39990234375
2019-10-10,7950.77978515625,2938.1298828125
2019-10-11,8057.0400390625,2970.27001953125
2019-10-14,8048.64990234375,2966.14990234375
2019-10-15,8148.7099609375,2995.679931640625
2019-10-16,8124.18017578125,2989.68994140625
2019-10-17,8156.85009765625,2997.949951171875
2019-10-18,8089.5400390625,2986.199951171875
2019-10-21,8162.990234375,3006.719970703125
2019-10-22,8104.2998046875,2995.989990234375
2019-10-23,8119.7900390625,3004.52001953125
2019-10-24,8185.7998046875,3010.2900390625
2019-10-25,8243.1201171875,3022.550048828125
2019-10-28,8325.990234375,3039.419921875
2019-10-29,8276.849609375,3036.889892578125
2019-10-30,8303.98046875,3046.77001953125
2019-10-31,8292.3603515625,3037.56005859375
2019-11-01,8386.400390625,3066.909912109375
2019-11-04,8433.2001953125,3078.27001953125
2019-11-05,8434.6796875,3074.6201171875
2019-11-06,8410.6298828125,3076.780029296875
2019-11-07,8434.51953125,3085.179931640625
2019-11-08,8475.3095703125,3093.080078125
2019-11-11,8464.2802734375,3087.010009765625
2019-11-12,8486.08984375,3091.840087890625
2019-11-13,8482.099609375,3094.0400390625
2019-11-14,8479.01953125,3096.6298828125
2019-11-15,8540.830078125,3120.4599609375
2019-11-18,8549.9404296875,3122.030029296875
2019-11-19,8570.66015625,3120.179931640625
2019-11-20,8526.73046875,3108.4599609375
2019-11-21,8506.2099609375,3103.5400390625
2019-11-22,8519.8798828125,3110.2900390625
2019-11-25,8632.490234375,3133.639892578125
2019-11-26,8647.9296875,3140.52001953125
2019-11-27,8705.1796875,3153.6298828125
2019-11-29,8665.4697265625,3140.97998046875
2019-12-02,8567.990234375,3113.8701171875
2019-12-03,8520.6396484375,3093.199951171875
2019-12-04,8566.669921875,3112.760009765625
2019-12-05,8570.7001953125,3117.429931640625
2019-12-06,8656.5302734375,3145.909912109375
2019-12-09,8621.830078125,3135.9599609375
2019-12-10,8616.1796875,3132.52001953125
2019-12-11,8654.0498046875,3141.6298828125
2019-12-12,8717.3203125,3168.570068359375
2019-12-13,8734.8798828125,3168.800048828125
2019-12-16,8814.23046875,3191.449951171875
2019-12-17,8823.3603515625,3192.52001953125
2019-12-18,8827.740234375,3191.139892578125
2019-12-19,8887.2197265625,3205.3701171875
2019-12-20,8924.9599609375,3221.219970703125
2019-12-23,8945.650390625,3224.010009765625
2019-12-24,8952.8798828125,3223.3798828125
2019-12-26,9022.3896484375,3239.909912109375
2019-12-27,9006.6201171875,3240.02001953125
2019-12-30,8945.990234375,3221.2900390625
2019-12-31,8972.599609375,3230.780029296875
2020-01-02,9092.1904296875,3257.85009765625
2020-01-03,9020.76953125,3234.85009765625
2020-01-06,9071.4697265625,3246.280029296875
2020-01-07,9068.580078125,3237.179931640625
2020-01-08,9129.240234375,3253.050048828125
2020-01-09,9203.4296875,3274.699951171875
2020-01-10,9178.8603515625,3265.35009765625
2020-01-13,9273.9296875,3288.1298828125
2020-01-14,9251.330078125,3283.14990234375
2020-01-15,9258.7001953125,3289.2900390625
2020-01-16,9357.1298828125,3316.81005859375
2020-01-17,9388.9404296875,3329.6201171875
2020-01-21,9370.8095703125,3320.7900390625
2020-01-22,9383.76953125,3321.75
2020-01-23,9402.48046875,3325.5400390625
2020-01-24,9314.91015625,3295.469970703125
2020-01-27,9139.3095703125,3243.6298828125
2020-01-28,9269.6796875,3276.239990234375
2020-01-29,9275.16015625,3273.39990234375
2020-01-30,9298.9296875,3283.659912109375
2020-01-31,9150.9404296875,3225.52001953125
2020-02-03,9273.400390625,3248.919921875
2020-02-04,9467.9697265625,3297.590087890625
2020-02-05,9508.6796875,3334.68994140625
2020-02-06,9572.150390625,3345.780029296875
2020-02-07,9520.509765625,3327.7099609375
2020-02-10,9628.3896484375,3352.090087890625
2020-02-11,9638.9404296875,3357.75
2020-02-12,9725.9599609375,3379.449951171875
2020-02-13,9711.9697265625,3373.93994140625
2020-02-14,9731.1796875,3380.159912109375
2020-02-18,9732.740234375,3370.2900390625
2020-02-19,9817.1796875,3386.14990234375
2020-02-20,9750.9697265625,3373.22998046875
2020-02-21,9576.58984375,3337.75
2020-02-24,9221.2802734375,3225.889892578125
2020-02-25,8965.6103515625,3128.2099609375
2020-02-26,8980.7802734375,3116.389892578125
2020-02-27,8566.48046875,2978.760009765625
2020-02-28,8567.3701171875,2954.219970703125
2020-03-02,8952.169921875,3090.22998046875
2020-03-03,8684.08984375,3003.3701171875
2020-03-04,9018.08984375,3130.1201171875
2020-03-05,8738.58984375,3023.93994140625
2020-03-06,8575.6201171875,2972.3701171875
2020-03-09,7950.68017578125,2746.56005859375
2020-03-10,8344.25,2882.22998046875
2020-03-11,7952.0498046875,2741.3798828125
2020-03-12,7201.7998046875,2480.639892578125
2020-03-13,7874.8798828125,2711.02001953125
2020-03-16,6904.58984375,2386.1298828125
2020-03-17,7334.77978515625,2529.18994140625
2020-03-18,6989.83984375,2398.10009765625
2020-03-19,7150.580078125,2409.389892578125
2020-03-20,6879.52001953125,2304.919921875
2020-03-23,6860.669921875,2237.39990234375
2020-03-24,7417.85986328125,2447.330078125
2020-03-25,7384.2998046875,2475.56005859375
2020-03-26,7797.5400390625,2630.070068359375
2020-03-27,7502.3798828125,2541.469970703125
2020-03-30,7774.14990234375,2626.64990234375
2020-03-31,7700.10009765625,2584.590087890625
2020-04-01,7360.580078125,2470.5
2020-04-02,7487.31005859375,2526.89990234375
2020-04-03,7373.080078125,2488.64990234375
2020-04-06,7913.240234375,2663.679931640625
2020-04-07,7887.259765625,2659.409912109375
2020-04-08,8090.89990234375,2749.97998046875
2020-04-09,8153.580078125,2789.820068359375
2020-04-13,8192.419921875,2761.6298828125
2020-04-14,8515.740234375,2846.06005859375
2020-04-15,8393.1796875,2783.360107421875
2020-04-16,8532.3603515625,2799.550048828125
2020-04-17,8650.1396484375,2874.56005859375
2020-04-20,8560.73046875,2823.159912109375
2020-04-21,8263.23046875,2736.56005859375
2020-04-22,8495.3798828125,2799.31005859375
2020-04-23,8494.75,2797.800048828125
2020-04-24,8634.51953125,2836.739990234375
2020-04-27,8730.16015625,2878.47998046875
2020-04-28,8607.73046875,2863.389892578125
2020-04-29,8914.7099609375,2939.510009765625
2020-04-30,8889.5498046875,2912.429931640625
2020-05-01,8604.9501953125,2830.7099609375
2020-05-04,8710.7099609375,2842.739990234375
2020-05-05,8809.1201171875,2868.43994140625
2020-05-06,8854.3896484375,2848.419921875
2020-05-07,8979.66015625,2881.18994140625
2020-05-08,9121.3203125,2929.800048828125
2020-05-11,9192.33984375,2930.18994140625
2020-05-12,9002.5498046875,2870.1201171875
2020-05-13,8863.169921875,2820.0
2020-05-14,8943.7197265625,2852.5
2020-05-15,9014.5595703125,2863.699951171875
2020-05-18,9234.830078125,2953.909912109375
2020-05-19,9185.099609375,2922.93994140625
2020-05-20,9375.7802734375,2971.610107421875
2020-05-21,9284.8798828125,2948.510009765625
2020-05-22,9324.58984375,2955.449951171875
2020-05-26,9340.2197265625,2991.77001953125
2020-05-27,9412.3603515625,3036.1298828125
2020-05-28,9368.990234375,3029.72998046875
2020-05-29,9489.8701171875,3044.31005859375
2020-06-01,9552.0498046875,3055.72998046875
2020-06-02,9608.3798828125,3080.820068359375
2020-06-03,9682.91015625,3122.8701171875
2020-06-04,9615.8095703125,3112.35009765625
2020-06-05,9814.080078125,3193.929931640625
2020-06-08,9924.75,3232.389892578125
2020-06-09,9953.75,3207.179931640625
2020-06-10,10020.349609375,3190.139892578125
2020-06-11,9492.73046875,3002.10009765625
2020-06-12,9588.8095703125,3041.31005859375
2020-06-15,9726.01953125,3066.590087890625
2020-06-16,9895.8701171875,3124.739990234375
2020-06-17,9910.5302734375,3113.489990234375
2020-06-18,9943.0498046875,3115.340087890625
2020-06-19,9946.1201171875,3097.739990234375
2020-06-22,10056.48046875,3117.860107421875
2020-06-23,10131.3701171875,3131.2900390625
2020-06-24,9909.169921875,3050.330078125
2020-06-25,10017.0,3083.760009765625
2020-06-26,9757.2197265625,3009.050048828125
2020-06-29,9874.150390625,3053.239990234375
2020-06-30,10058.76953125,3100.2900390625
2020-07-01,10154.6298828125,3115.860107421875
2020-07-02,10207.6298828125,3130.010009765625
2020-07-06,10433.650390625,3179.719970703125
2020-07-07,10343.8896484375,3145.320068359375
2020-07-08,10492.5,3169.93994140625
2020-07-09,10547.75,3152.050048828125
2020-07-10,10617.4404296875,3185.0400390625
2020-07-13,10390.83984375,3155.219970703125
2020-07-14,10488.580078125,3197.52001953125
2020-07-15,10550.490234375,3226.56005859375
2020-07-16,10473.830078125,3215.570068359375
2020-07-17,10503.1904296875,3224.72998046875
2020-07-20,10767.08984375,3251.840087890625
2020-07-21,10680.3603515625,3257.300048828125
2020-07-22,10706.1298828125,3276.02001953125
2020-07-23,10461.419921875,3235.659912109375
2020-07-24,10363.1796875,3215.6298828125
2020-07-27,10536.26953125,3239.409912109375
2020-07-28,10402.08984375,3218.43994140625
2020-07-29,10542.9404296875,3258.43994140625
2020-07-30,10587.8095703125,3246.219970703125
2020-07-31,10745.26953125,3271.1201171875
2020-08-03,10902.7998046875,3294.610107421875
2020-08-04,10941.169921875,3306.510009765625
2020-08-05,10998.400390625,3327.77001953125
2020-08-06,11108.0703125,3349.159912109375
2020-08-07,11010.98046875,3351.280029296875
2020-08-10,10968.3603515625,3360.469970703125
2020-08-11,10782.8203125,3333.68994140625
2020-08-12,11012.240234375,3380.35009765625
2020-08-13,11042.5,3373.429931640625
2020-08-14,11019.2998046875,3372.85009765625
2020-08-17,11129.73046875,3381.989990234375
2020-08-18,11210.83984375,3389.780029296875
2020-08-19,11146.4599609375,3374.85009765625
2020-08-20,11264.9501953125,3385.510009765625
2020-08-21,11311.7998046875,3397.159912109375
2020-08-24,11379.7197265625,3431.280029296875
2020-08-25,11466.4697265625,3443.6201171875
2020-08-26,11665.0595703125,3478.72998046875
2020-08-27,11625.33984375,3484.550048828125
2020-08-28,11695.6298828125,3508.010009765625
2020-08-31,11775.4599609375,3500.31005859375
2020-09-01,11939.669921875,3526.64990234375
2020-09-02,12056.4404296875,3580.840087890625
2020-09-03,11458.099609375,3455.06005859375
2020-09-04,11313.1298828125,3426.9599609375
2020-09-08,10847.6904296875,3331.840087890625
2020-09-09,11141.5595703125,3398.9599609375
2020-09-10,10919.58984375,3339.18994140625
2020-09-11,10853.5498046875,3340.969970703125
2020-09-14,11056.650390625,3383.5400390625
2020-09-15,11190.3203125,3401.199951171875
2020-09-16,11050.4697265625,3385.489990234375
2020-09-17,10910.2802734375,3357.010009765625
2020-09-18,10793.2802734375,3319.469970703125
2020-09-21,10778.7998046875,3281.06005859375
2020-09-22,10963.6396484375,3315.570068359375
2020-09-23,10632.990234375,3236.919921875
2020-09-24,10672.26953125,3246.590087890625
2020-09-25,10913.5595703125,3298.4599609375
2020-09-28,11117.5302734375,3351.60009765625
2020-09-29,11085.25,3335.469970703125
2020-09-30,11167.509765625,3363.0
2020-10-01,11326.509765625,3380.800048828125
2020-10-02,11075.01953125,3348.419921875
2020-10-05,11332.490234375,3408.60009765625
2020-10-06,11154.599609375,3360.969970703125
2020-10-07,11364.599609375,3419.43994140625
2020-10-08,11420.98046875,3446.830078125
2020-10-09,11579.9404296875,3477.139892578125
2020-10-12,11876.259765625,3534.219970703125
2020-10-13,11863.900390625,3511.929931640625
2020-10-14,11768.73046875,3488.669921875
2020-10-15,11713.8701171875,3483.340087890625
2020-10-16,11671.5595703125,3483.81005859375
2020-10-19,11478.8798828125,3426.919921875
2020-10-20,11516.490234375,3443.1201171875
2020-10-21,11484.6904296875,3435.56005859375
2020-10-22,11506.009765625,3453.489990234375
2020-10-23,11548.2802734375,3465.389892578125
2020-10-26,11358.9404296875,3400.969970703125
2020-10-27,11431.349609375,3390.679931640625
2020-10-28,11004.8701171875,3271.030029296875
2020-10-29,11185.58984375,3310.110107421875
2020-10-30,10911.58984375,3269.9599609375
2020-11-02,10957.6103515625,3310.239990234375
2020-11-03,11160.5703125,3369.159912109375
2020-11-04,11590.7802734375,3443.43994140625
2020-11-05,11890.9296875,3510.449951171875
2020-11-06,11895.23046875,3509.43994140625
2020-11-09,11713.7802734375,3550.5
2020-11-10,11553.8603515625,3545.530029296875
2020-11-11,11786.4296875,3572.659912109375
2020-11-12,11709.58984375,3537.010009765625
2020-11-13,11829.2900390625,3585.14990234375
2020-11-16,11924.1298828125,3626.909912109375
2020-11-17,11899.33984375,3609.530029296875
2020-11-18,11801.599609375,3567.7900390625
2020-11-19,11904.7099609375,3581.8701171875
2020-11-20,11854.9697265625,3557.5400390625
2020-11-23,11880.6298828125,3577.590087890625
2020-11-24,12036.7900390625,3635.409912109375
2020-11-25,12094.400390625,3629.64990234375
2020-11-27,12205.849609375,3638.35009765625
2020-11-30,12198.740234375,3621.6298828125
2020-12-01,12355.1103515625,3662.449951171875
2020-12-02,12349.3701171875,3669.010009765625
2020-12-03,12377.1796875,3666.719970703125
2020-12-04,12464.23046875,3699.1201171875
2020-12-07,12519.9501953125,3691.9599609375
2020-12-08,12582.76953125,3702.25
2020-12-09,12338.9501953125,3672.820068359375
2020-12-10,12405.8095703125,3668.10009765625
2020-12-11,12377.8701171875,3663.4599609375
2020-12-14,12440.0400390625,3647.489990234375
2020-12-15,12595.0595703125,3694.6201171875
2020-12-16,12658.1904296875,3701.169921875
2020-12-17,12764.75,3722.47998046875
2020-12-18,12755.6396484375,3709.409912109375
2020-12-21,12742.51953125,3694.919921875
2020-12-22,12807.919921875,3687.260009765625
2020-12-23,12771.1103515625,3690.010009765625
2020-12-24,12804.73046875,3703.06005859375
2020-12-28,12899.419921875,3735.360107421875
2020-12-29,12850.2197265625,3727.0400390625
2020-12-30,12870.0,3732.0400390625
2020-12-31,12888.2802734375,3756.070068359375
2021-01-04,12698.4501953125,3700.64990234375
2021-01-05,12818.9599609375,3726.860107421875
2021-01-06,12740.7900390625,3748.139892578125
2021-01-07,13067.48046875,3803.7900390625
2021-01-08,13201.98046875,3824.679931640625
2021-01-11,13036.4296875,3799.610107421875
2021-01-12,13072.4296875,3801.18994140625
2021-01-13,13128.9501953125,3809.840087890625
2021-01-14,13112.6396484375,3795.5400390625
2021-01-15,12998.5,3768.25
2021-01-19,13197.1796875,3798.909912109375
2021-01-20,13457.25,3851.85009765625
2021-01-21,13530.91015625,3853.070068359375
2021-01-22,13543.0595703125,3841.469970703125
2021-01-25,13635.990234375,3855.360107421875
2021-01-26,13626.0595703125,3849.6201171875
2021-01-27,13270.599609375,3750.77001953125
2021-01-28,13337.16015625,3787.3798828125
2021-01-29,13070.6904296875,3714.239990234375
2021-02-01,13403.3896484375,3773.860107421875
2021-02-02,13612.7802734375,3826.31005859375
2021-02-03,13610.5400390625,3830.169921875
2021-02-04,13777.740234375,3871.739990234375
2021-02-05,13856.2998046875,3886.830078125
2021-02-08,13987.6396484375,3915.590087890625
2021-02-09,14007.7001953125,3911.22998046875
2021-02-10,13972.5302734375,3909.8798828125
2021-02-11,14025.76953125,3916.3798828125
2021-02-12,14095.4697265625,3934.830078125
2021-02-16,14047.5,3932.590087890625
2021-02-17,13965.490234375,3931.330078125
2021-02-18,13865.3603515625,3913.969970703125
2021-02-19,13874.4599609375,3906.7099609375
2021-02-22,13533.0498046875,3876.5
2021-02-23,13465.2001953125,3881.3701171875
2021-02-24,13597.9697265625,3925.429931640625
2021-02-25,13119.4296875,3829.340087890625
2021-02-26,13192.349609375,3811.14990234375
2021-03-01,13588.830078125,3901.820068359375
2021-03-02,13358.7900390625,3870.2900390625
2021-03-03,12997.75,3819.719970703125
2021-03-04,12723.4697265625,3768.469970703125
2021-03-05,12920.150390625,3841.93994140625
2021-03-08,12609.16015625,3821.35009765625
2021-03-09,13073.8203125,3875.43994140625
2021-03-10,13068.830078125,3898.81005859375
2021-03-11,13398.669921875,3939.340087890625
2021-03-12,13319.8603515625,3943.340087890625
2021-03-15,13459.7099609375,3968.93994140625
2021-03-16,13471.5703125,3962.7099609375
2021-03-17,13525.2001953125,3974.1201171875
2021-03-18,13116.169921875,3915.4599609375
2021-03-19,13215.240234375,3913.10009765625
2021-03-22,13377.5400390625,3940.590087890625
2021-03-23,13227.7001953125,3910.52001953125
2021-03-24,12961.8896484375,3889.139892578125
2021-03-25,12977.6796875,3909.52001953125
2021-03-26,13138.73046875,3974.5400390625
2021-03-29,13059.650390625,3971.090087890625
2021-03-30,13045.3896484375,3958.550048828125
2021-03-31,13246.8701171875,3972.889892578125
2021-04-01,13480.1103515625,4019.8701171875
2021-04-05,13705.58984375,4077.909912109375
2021-04-06,13698.3798828125,4073.93994140625
2021-04-07,13688.83984375,4079.949951171875
2021-04-08,13829.3095703125,4097.169921875
2021-04-09,13900.1904296875,4128.7998046875
2021-04-12,13850.0,4127.990234375
2021-04-13,13996.099609375,4141.58984375
2021-04-14,13857.83984375,4124.66015625
2021-04-15,14038.759765625,4170.419921875
2021-04-16,14052.33984375,4185.47021484375
2021-04-19,13914.76953125,4163.259765625
2021-04-20,13786.26953125,4134.93994140625
2021-04-21,13950.2197265625,4173.419921875
2021-04-22,13818.41015625,4134.97998046875
2021-04-23,14016.8095703125,4180.169921875
2021-04-26,14138.7802734375,4187.6201171875
2021-04-27,14090.2197265625,4186.72021484375
2021-04-28,14051.0302734375,4183.18017578125
2021-04-29,14082.5498046875,4211.47021484375
2021-04-30,13962.6796875,4181.169921875
2021-05-03,13895.1201171875,4192.66015625
2021-05-04,13633.5,4164.66015625
2021-05-05,13582.419921875,4167.58984375
2021-05-06,13632.83984375,4201.6201171875
2021-05-07,13752.240234375,4232.60009765625
2021-05-10,13401.8603515625,4188.43017578125
2021-05-11,13389.4296875,4152.10009765625
2021-05-12,13031.6796875,4063.0400390625
2021-05-13,13124.990234375,4112.5
2021-05-14,13429.98046875,4173.85009765625
2021-05-17,13379.0498046875,4163.2900390625
2021-05-18,13303.6396484375,4127.830078125
2021-05-19,13299.740234375,4115.68017578125
2021-05-20,13535.740234375,4159.1201171875
2021-05-21,13470.990234375,4155.85986328125
2021-05-24,13661.169921875,4197.0498046875
2021-05-25,13657.169921875,4188.1298828125
2021-05-26,13738.0,4195.990234375
2021-05-27,13736.2802734375,4200.8798828125
2021-05-28,13748.740234375,4204.10986328125
2021-06-01,13736.48046875,4202.0400390625
2021-06-02,13756.330078125,4208.1201171875
2021-06-03,13614.509765625,4192.85009765625
2021-06-04,13814.490234375,4229.89013671875
2021-06-07,13881.7197265625,4226.52001953125
2021-06-08,13924.91015625,4227.259765625
2021-06-09,13911.75,4219.5498046875
2021-06-10,14020.330078125,4239.18017578125
2021-06-11,14069.419921875,4247.43994140625
2021-06-14,14174.1396484375,4255.14990234375
2021-06-15,14072.8603515625,4246.58984375
2021-06-16,14039.6796875,4223.7001953125
2021-06-17,14161.349609375,4221.85986328125
2021-06-18,14030.3759765625,4166.4501953125
