Date,Fintech,FAANG,NASDAQ,SNP500,EMCLOUD
06/12/2019,0.3664964125311132,-0.02874058102143562,-0.01101458762826546,-0.007502737695724848,0.25191611218731547
06/13/2019,0.3621787768853104,-0.02276304506046667,-0.0053784923266908535,-0.00343609736478645,0.2572222690137287
06/14/2019,0.35266868140675656,-0.02377173209525263,-0.0105145639563059,-0.005042071957119032,0.24987366293270452
06/17/2019,0.35674475712369347,-0.010307038238605126,-0.0043771436446736756,-0.004115020662608604,0.2706876947696455
06/18/2019,0.3504142348750603,-0.0008672534420107736,0.009438419317905566,0.00556239190676977,0.2806367388191695
06/19/2019,0.4302087067122493,0.004113615570905393,0.013682330728756575,0.008564160102717766,0.3055251410763917
06/20/2019,0.4386786833658929,0.009622936710233398,0.02180720415813453,0.01811746660389857,0.320253937505264
06/21/2019,0.4274329886443766,0.009631766293825672,0.019315947291097313,0.01683542988448883,0.30233513012717905
06/24/2019,0.3779112476615454,0.011525878849797389,0.016015010253304762,0.015074385811689295,0.27374084056262094
06/25/2019,0.2846273540760378,-0.009257752718369483,0.0006612656591251653,0.0054348361105747145,0.2429251242314494
06/26/2019,0.2970089546403982,-0.0011082986661901106,0.0038657797407188887,0.004194196127133232,0.23953507959235232
06/27/2019,0.3346222205724496,0.005059099885518448,0.011199935354480717,0.008033406829367484,0.26682388612818997
06/28/2019,0.3332442665034423,0.000979333554641748,0.016083547393122233,0.013837111416538317,0.27582540217299734
07/01/2019,0.35473245759527505,0.01900461139107512,0.026860857708222108,0.021615574932930093,0.29108060304893435
07/02/2019,0.3819394452075877,0.025266468025897604,0.02913634032494783,0.02460699394488608,0.302114040259412
07/03/2019,0.3908931090095664,0.031159658902903287,0.03689572365428617,0.03246816679350717,0.315558409837446
07/04/2019,0.3904125989523599,0.031159658902903287,0.03689572365428617,0.03246816679350717,0.315558409837446
07/05/2019,0.3919318233315243,0.03223444649705076,0.0358245984628347,0.030603630880787103,0.3188221174092478
07/08/2019,0.41001423664058056,0.032403955259909356,0.027777123666035575,0.025620204299623195,0.3193801061231365
07/09/2019,0.4251222257142888,0.04924658125714476,0.03327874736417069,0.026888442107043442,0.34077318285184877
07/10/2019,0.4158586569625884,0.06276093161331464,0.04099500063083905,0.03152041713101261,0.35036427187736874
07/11/2019,0.40580606911146555,0.055406653288416985,0.040171315583412026,0.033877675169404764,0.3559231028383727
07/12/2019,0.3992612694636819,0.05801799083885828,0.04627570669475234,0.038654370489848766,0.35731281057862385
07/15/2019,0.4391810003045813,0.05923327734169059,0.048058911699624396,0.03883703779429437,0.35762865324686266
07/16/2019,0.4099372068438787,0.054803465566619636,0.04356743620778669,0.03530106659699905,0.3388886549313568
07/17/2019,0.43117763389498975,0.04544681126680983,0.03879685467821137,0.028539263163341655,0.3502695190768972
07/18/2019,0.4545276246699437,0.02616192861098221,0.0415927485970955,0.03222348852481649,0.3520487661079761
07/19/2019,0.4412789423064343,0.015423756351444329,0.033882878083954404,0.025847718068034542,0.33706729554451265
07/22/2019,0.4586282292165127,0.02462102080841988,0.041199248743712946,0.028749528291766246,0.3429103849069315
07/23/2019,0.4470944872797291,0.027630505564909313,0.04719717800495693,0.03579387286237812,0.331476880316685
07/24/2019,0.45700550096933634,0.03395313406408418,0.056093620989368986,0.04064982778705417,0.35351217047081596
07/25/2019,0.4641080243886615,0.024613062571641198,0.045565052156391506,0.035173510800803776,0.3477954181756928
07/26/2019,0.4753007239516698,0.02323184515672283,0.057199014750729305,0.04282105293271066,0.36750400067379774
07/29/2019,0.416472218817594,0.009385337510275704,0.05251853539230633,0.04113573459643871,0.33101364440326786
07/30/2019,0.3921971440238605,0.001138982437598468,0.050015876324793096,0.03845100481741892,0.3318137791628062
07/31/2019,0.4007713489774085,-0.011723781671081679,0.037554386637215886,0.027146919287723614,0.3038511749347257
08/01/2019,0.4783313888912115,-0.019321563674507658,0.029394005268312373,0.017903835887183694,0.29581824307251736
08/02/2019,0.41681928191550277,-0.03446984853231494,0.015808097495754625,0.010490706979683129,0.2808367725090539
08/05/2019,0.3634623537019228,-0.06729611232539134,-0.019477065341301336,-0.01959950340744787,0.22139518234650057
08/06/2019,0.3989483070609765,-0.05520532404081624,-0.005868353167791551,-0.006837613309891966,0.22739619304303882
08/07/2019,0.43289431884807406,-0.05423817622986171,-0.002116843305755789,-0.006075980679840498,0.23394466436452466
08/08/2019,0.510484857107737,-0.03101100068076601,0.020261462371870875,0.012572323337115332,0.2774888402257223
