Date,Fintech,FAANG,NASDAQ,SNP500
7/26/2016,1.217071667,1.501489466,1.081077882,1.053920894
7/27/2016,1.207124348,1.516592489,1.087373936,1.052657725
7/28/2016,1.207201484,1.538270644,1.090583272,1.054348513
7/29/2016,1.190172924,1.552932754,1.0920959,1.056068482
8/1/2016,1.184146343,1.567507346,1.096765076,1.054727499
8/2/2016,1.164033966,1.555079548,1.086933877,1.048017724
8/3/2016,1.180494567,1.550982184,1.091590347,1.051302153
8/4/2016,1.192090773,1.560895798,1.092967548,1.05152563
8/5/2016,1.20901316,1.576959776,1.104575824,1.060572427
8/8/2016,1.209555035,1.577583962,1.102887586,1.059610312
8/9/2016,1.217079018,1.5799563,1.105498193,1.060023342
8/10/2016,1.218240815,1.578908589,1.101076627,1.056986708
8/11/2016,1.22478774,1.582261877,1.10611593,1.061991104
8/12/2016,1.220586205,1.583127037,1.10706588,1.06114571
8/15/2016,1.222958023,1.577838166,1.113228574,1.064109394
8/16/2016,1.212896308,1.569460161,1.10584301,1.058279056
8/17/2016,1.214090782,1.574499145,1.106170989,1.060256546
8/18/2016,1.219570791,1.571627003,1.10860175,1.062588704
8/19/2016,1.227352191,1.563787711,1.108227286,1.061058288
8/22/2016,1.229311026,1.563830789,1.10954323,1.06046057
8/23/2016,1.234077194,1.567669869,1.112818161,1.062530344
8/24/2016,1.211513959,1.558249547,1.103850139,1.056962391
8/25/2016,1.215728694,1.561351341,1.102688733,1.055519397
8/26/2016,1.218390845,1.571831261,1.104110353,1.053852925
8/29/2016,1.214545113,1.578865889,1.106947394,1.059362518
8/30/2016,1.214559567,1.571361518,1.104971465,1.057292862
8/31/2016,1.215069008,1.57246243,1.102904528,1.054780878
9/1/2016,1.216126105,1.575487992,1.105864187,1.054737226
9/2/2016,1.221723829,1.580560061,1.110664452,1.059168221
9/6/2016,1.224577677,1.608985565,1.116167159,1.06232632
9/7/2016,1.238284583,1.608975851,1.117863868,1.062170811
9/8/2016,1.241370984,1.601040886,1.112691205,1.059809591
9/9/2016,1.204536021,1.559361143,1.084433284,1.033820867
9/12/2016,1.218683268,1.582232198,1.102623137,1.048994311
9/13/2016,1.212049319,1.565886248,1.090640397,1.033437018
9/14/2016,1.219233422,1.574548829,1.094558477,1.032829691
9/15/2016,1.244827675,1.593899172,1.110620033,1.043270849
9/16/2016,1.23200609,1.60180346,1.109536825,1.039335324
9/19/2016,1.228973738,1.593478011,1.107518542,1.039315989
9/20/2016,1.22379135,1.60082683,1.108855662,1.039626888
9/21/2016,1.249432742,1.613002886,1.120243909,1.050976663
9/22/2016,1.249997581,1.633924443,1.129624409,1.057807785
9/23/2016,1.238614379,1.626966279,1.122480052,1.05173938
9/26/2016,1.238961761,1.612563874,1.112270256,1.042707292
9/27/2016,1.254333926,1.636972717,1.122471581,1.049426675
9/28/2016,1.253106764,1.650197888,1.125187968,1.05498502
9/29/2016,1.242225359,1.641804179,1.114736966,1.045151071
9/30/2016,1.257744533,1.652940207,1.123802297,1.053478802
10/3/2016,1.25520336,1.652766233,1.121447668,1.050043729
10/4/2016,1.256998137,1.651234682,1.119076098,1.044840172
10/5/2016,1.262323279,1.66368059,1.124652769,1.049329527
10/6/2016,1.259765157,1.662387057,1.122712788,1.049834842
10/7/2016,1.243851862,1.660144574,1.119655716,1.046419221
10/10/2016,1.243110179,1.672318982,1.127328972,1.051238929
10/11/2016,1.219978307,1.656880398,1.110006532,1.038154713
