,ADYEY,AFRM,ALKT,AVLR,BILL,BTRS,BL,BHG,CLOV,COIN,COMP,DLO,DOMA,DCT,ENV,EVER,FLT,FLYW,FCH.L,GDOT,HIPO,INTA,KPLT,LMND,LSPD,LDI,LU,MQ,MELI,MILE,ML,NCNO,OLO,OPEN,OSCR,PAGS,PAY,PAYO,PYPL,QTWO,RDFN,ROOT,SEZNL,SHOP,SOFI,SQ,STNE,UPST,VIRT,XROLF
2015-01-16,,,,,,,,,,,,,,,1910679977.4169922,,22917681152.0,,,819420009.6130372,,,,,,,,,5197203918.457031,,,,,,,,,,,667799972.5341797,,,,,,,,,,1848128133.1534796
2015-01-19,,,,,,,,,,,,,,,1910679977.4169922,,22917681152.0,,,819420009.6130372,,,,,,,,,5197203918.457031,,,,,,,,,,,667799972.5341797,,,,,,,,,,1848128133.1534796
2015-01-20,,,,,,,,,,,,,,,1913640045.1660156,,22917681152.0,,,846299983.9782715,,,,,,,,,5334843231.201172,,,,,,,,,,,664919975.2807617,,,,,,,,,,1818198819.8065207
2015-01-21,,,,,,,,,,,,,,,1885150028.2287598,,22917681152.0,,,834540035.2478027,,,,,,,,,5361849426.269531,,,,,,,,,,,657360008.2397461,,,,,,,,,,1803234305.2967398
2015-01-22,,,,,,,,,,,,,,,1935470050.8117676,,22917681152.0,,,840420009.6130372,,,,,,,,,5473354339.599609,,,,,,,,,,,647639991.7602539,,,,,,,,,,1827177642.5426402
2015-01-23,,,,,,,,,,,,,,,1957300056.4575195,,22917681152.0,,,838739971.1608886,,,,,,,,,5544351470.947266,,,,,,,,,,,633960021.9726562,,,,,,,,,,1870574976.0000002
2015-01-26,,,,,,,,,,,,,,,1956189960.4797363,,22917681152.0,,,837480022.4304198,,,,,,,,,5553934173.583984,,,,,,,,,,,641879997.253418,,,,,,,,,,1870574976.0000002
2015-01-27,,,,,,,,,,,,,,,1935099971.7712402,,22917681152.0,,,832019977.5695802,,,,,,,,,5578325653.076172,,,,,,,,,,,637200027.4658203,,,,,,,,,,1810716633.6334796
2015-01-28,,,,,,,,,,,,,,,1924000000.0,,22917681152.0,,,827400032.043457,,,,,,,,,5499053344.7265625,,,,,,,,,,,628919975.2807617,,,,,,,,,,1705964321.2465208
2015-01-29,,,,,,,,,,,,,,,1952859954.8339844,,22917681152.0,,,833700016.0217285,,,,,,,,,5560468444.824219,,,,,,,,,,,631080024.7192383,,,,,,,,,,1717935989.121241
2015-01-30,,,,,,,,,,,,,,,1904390045.1660156,,22917681152.0,,,640500000.0,,,,,,,,,5398435974.121094,,,,,,,,,,,643679969.7875977,,,,,,,,,,1731404151.3953407
2015-02-02,,,,,,,,,,,,,,,1928070022.5830078,,22917681152.0,,,628320001.6021729,,,,,,,,,5468127593.994141,,,,,,,,,,,647279983.5205078,,,,,,,,,,1737389986.8291607
2015-02-03,,,,,,,,,,,,,,,1935470050.8117676,,22917681152.0,,,585479982.3760986,,,,,,,,,5622753662.109375,,,,,,,,,,,654480010.9863281,,,,,,,,,,1758340477.44
2015-02-04,,,,,,,,,,,,,,,1955080005.645752,,22917681152.0,,,617820001.6021729,,,,,,,,,5565258453.369141,,,,,,,,,,,650879997.253418,,,,,,,,,,1758340477.44
2015-02-05,,,,,,,,,,,,,,,2014279949.1882324,,22917681152.0,,,623280006.4086914,,,,,,,,,5643660644.53125,,,,,,,,,,,663120002.746582,,,,,,,,,,1776297980.7485404
2015-02-06,,,,,,,,,,,,,,,2011689960.4797363,,22917681152.0,,,647640003.2043457,,,,,,,,,5492955139.160156,,,,,,,,,,,699120002.746582,,,,,,,,,,1776297980.7485404
2015-02-09,,,,,,,,,,,,,,,1964699943.5424805,,22917681152.0,,,638399991.9891356,,,,,,,,,5470304901.123047,,,,,,,,,,,685080024.7192383,,,,,,,,,,1776297980.7485404
2015-02-10,,,,,,,,,,,,,,,1987640045.1660156,,22917681152.0,,,639240011.2152098,,,,,,,,,5590522735.595703,,,,,,,,,,,685440032.9589844,,,,,,,,,,1740382974.1314597
2015-02-11,,,,,,,,,,,,,,,1964699943.5424805,,22917681152.0,,,635039995.1934814,,,,,,,,,5568307556.152344,,,,,,,,,,,684360008.2397461,,,,,,,,,,1743375820.7665207
2015-02-12,,,,,,,,,,,,,,,2009839988.708496,,22917681152.0,,,638399991.9891356,,,,,,,,,5746891723.6328125,,,,,,,,,,,686879997.253418,,,,,,,,,,1743375820.7665207
2015-02-13,,,,,,,,,,,,,,,2002810039.5202637,,22917681152.0,,,652679998.3978271,,,,,,,,,5661955932.6171875,,,,,,,,,,,746279983.5205078,,,,,,,,,,1795751976.96
2015-02-16,,,,,,,,,,,,,,,2002810039.5202637,,22917681152.0,,,652679998.3978271,,,,,,,,,5661955932.6171875,,,,,,,,,,,746279983.5205078,,,,,,,,,,1795751976.96
2015-02-17,,,,,,,,,,,,,,,1965810039.5202637,,22917681152.0,,,658560012.8173827,,,,,,,,,5742970825.1953125,,,,,,,,,,,734759994.5068359,,,,,,,,,,1924447484.4291608
2015-02-18,,,,,,,,,,,,,,,1959519966.1254883,,22917681152.0,,,657719993.5913086,,,,,,,,,5776074890.136719,,,,,,,,,,,738000000.0,,,,,,,,,,1963355478.3485405
2015-02-19,,,,,,,,,,,,,,,1962849971.7712402,,22917681152.0,,,666539995.1934814,,,,,,,,,5684169433.59375,,,,,,,,,,,736200027.4658203,,,,,,,,,,2110008629.7934797
2015-02-20,,,,,,,,,,,,,,,2020570022.5830078,,22917681152.0,,,666539995.1934814,,,,,,,,,5702463378.90625,,,,,,,,,,,726840019.2260742,,,,,,,,,,2223739480.589161
2015-02-23,,,,,,,,,,,,,,,2053130062.1032715,,22917681152.0,,,664020017.6239014,,,,,,,,,5730339355.46875,,,,,,,,,,,731879997.253418,,,,,,,,,,2252172299.53674
2015-02-24,,,,,,,,,,,,,,,2054240016.9372559,,22917681152.0,,,663600008.0108644,,,,,,,,,5770846801.7578125,,,,,,,,,,,731159980.7739258,,,,,,,,,,2081575810.8459005
2015-02-25,,,,,,,,,,,,,,,2087539932.2509766,,22917681152.0,,,669060012.8173827,,,,,,,,,5846201904.296875,,,,,,,,,,,743759994.5068359,,,,,,,,,,2647237785.347579
2015-02-26,,,,,,,,,,,,,,,2122689960.4797363,,22917681152.0,,,669899991.9891356,,,,,,,,,5706382934.5703125,,,,,,,,,,,756720016.4794922,,,,,,,,,,2810351947.198139
2015-02-27,,,,,,,,,,,,,,,1993560039.5202637,,22917681152.0,,,651420009.6130371,,,,,,,,,5704640686.035156,,,,,,,,,,,713159980.7739258,,,,,,,,,,2768450964.48
2015-03-02,,,,,,,,,,,,,,,2045730033.8745117,,22917681152.0,,,665280006.4086914,,,,,,,,,5806129516.6015625,,,,,,,,,,,744840019.2260742,,,,,,,,,,2731039464.96
2015-03-03,,,,,,,,,,,,,,,2041289932.2509766,,22917681152.0,,,656460004.8065186,,,,,,,,,5832261901.855469,,,,,,,,,,,737639991.7602539,,,,,,,,,,2732535959.35938
2015-03-04,,,,,,,,,,,,,,,2087910011.291504,,22917681152.0,,,665700016.0217285,,,,,,,,,5719014404.296875,,,,,,,,,,,744840019.2260742,,,,,,,,,,2738521651.1330414
2015-03-05,,,,,,,,,,,,,,,2072740016.9372559,,22917681152.0,,,718200016.0217285,,,,,,,,,5749503417.96875,,,,,,,,,,,749519989.0136719,,,,,,,,,,2738521651.1330414
2015-03-06,,,,,,,,,,,,,,,2030189960.4797363,,22917681152.0,,,690900032.043457,,,,,,,,,5627545349.121094,,,,,,,,,,,737279983.5205078,,,,,,,,,,2687641987.842482
2015-03-09,,,,,,,,,,,,,,,2017240016.9372559,,22917681152.0,,,686280006.4086914,,,,,,,,,5444606903.076172,,,,,,,,,,,732600013.7329102,,,,,,,,,,2687641987.842482
2015-03-10,,,,,,,,,,,,,,,1914750000.0,,22917681152.0,,,671579990.3869629,,,,,,,,,5397130126.953125,,,,,,,,,,,743039978.0273438,,,,,,,,,,2687641987.842482
2015-03-11,,,,,,,,,,,,,,,1936949943.5424805,,22917681152.0,,,674519977.5695802,,,,,,,,,5510377624.511719,,,,,,,,,,,746639991.7602539,,,,,,,,,,2687641987.842482
2015-03-12,,,,,,,,,,,,,,,1992820022.5830078,,22917681152.0,,,682920009.6130371,,,,,,,,,5570485870.361328,,,,,,,,,,,769320030.2124023,,,,,,,,,,2678663308.766521
2015-03-13,,,,,,,,,,,,,,,1993560039.5202637,,22917681152.0,,,686700016.0217285,,,,,,,,,5475531646.728516,,,,,,,,,,,768960021.9726562,,,,,,,,,,2822323615.0728593
2015-03-16,,,,,,,,,,,,,,,2040179977.4169922,,22917681152.0,,,693000000.0,,,,,,,,,5535640228.271484,,,,,,,,,,,762120002.746582,,,,,,,,,,2835791777.346959
2015-03-17,,,,,,,,,,,,,,,2025750000.0,,22917681152.0,,,688799983.9782715,,,,,,,,,5560468444.824219,,,,,,,,,,,772200027.4658203,,,,,,,,,,2738521651.1330414
2015-03-18,,,,,,,,,,,,,,,2037960067.7490234,,22917681152.0,,,681239971.1608887,,,,,,,,,5500359191.894531,,,,,,,,,,,783000000.0,,,,,,,,,,2850756149.6930413
2015-03-19,,,,,,,,,,,,,,,2113810039.5202637,,22917681152.0,,,684599967.956543,,,,,,,,,5353572906.494141,,,,,,,,,,,776159980.7739258,,,,,,,,,,2850756149.6930413
2015-03-20,,,,,,,,,,,,,,,2105669994.354248,,22917681152.0,,,685019977.5695802,,,,,,,,,5426748016.357422,,,,,,,,,,,779399986.2670898,,,,,,,,,,2781919126.7541003
2015-03-23,,,,,,,,,,,,,,,2088650028.2287598,,22917681152.0,,,690060012.8173827,,,,,,,,,5463336242.675781,,,,,,,,,,,774000000.0,,,,,,,,,,2781919126.7541003
2015-03-24,,,,,,,,,,,,,,,2063119937.8967285,,22917681152.0,,,693000000.0,,,,,,,,,5328745361.328125,,,,,,,,,,,771120002.746582,,,,,,,,,,2781919126.7541003
2015-03-25,,,,,,,,,,,,,,,2026490016.9372559,,22917681152.0,,,683340019.2260742,,,,,,,,,5275169708.251953,,,,,,,,,,,733679969.7875977,,,,,,,,,,2781919126.7541003
2015-03-26,,,,,,,,,,,,,,,2021310039.5202637,,22917681152.0,,,680819961.5478514,,,,,,,,,5288237915.0390625,,,,,,,,,,,744840019.2260742,,,,,,,,,,2781919126.7541003
2015-03-27,,,,,,,,,,,,,,,2073480033.8745117,,22917681152.0,,,691319961.5478514,,,,,,,,,5355503479.003906,,,,,,,,,,,761759994.5068359,,,,,,,,,,2781919126.7541003
2015-03-30,,,,,,,,,,,,,,,2105669994.354248,,22917681152.0,,,833040023.8037109,,,,,,,,,5304061157.2265625,,,,,,,,,,,771840019.2260742,,,,,,,,,,2781919126.7541003
2015-03-31,,,,,,,,,,,,,,,2074960067.7490234,,22917681152.0,,,827840003.9672852,,,,,,,,,5341116668.701172,,,,,,,,,,,761039978.0273438,,,,,,,,,,2731039464.96
2015-04-01,,,,,,,,,,,,,,,2054240016.9372559,,22917681152.0,,,846560035.7055664,,,,,,,,,5399532684.326172,,,,,,,,,,,765360008.2397461,,,,,,,,,,2633769623.0734797
2015-04-02,,,,,,,,,,,,,,,2044619937.8967285,,22917681152.0,,,849680007.9345703,,,,,,,,,5455332977.294922,,,,,,,,,,,774720016.4794922,,,,,,,,,,2641251809.246521
2015-04-06,,,,,,,,,,,,,,,2057570022.5830078,,22917681152.0,,,847080047.6074221,,,,,,,,,5504593627.9296875,,,,,,,,,,,754919975.2807617,,,,,,,,,,2671181122.5934796
2015-04-07,,,,,,,,,,,,,,,2050539932.2509766,,22917681152.0,,,859560035.7055664,,,,,,,,,5535109497.0703125,,,,,,,,,,,743759994.5068359,,,,,,,,,,2671181122.5934796
2015-04-08,,,,,,,,,,,,,,,2060900028.2287598,,22917681152.0,,,872560035.7055664,,,,,,,,,5605731658.935547,,,,,,,,,,,741960021.9726562,,,,,,,,,,2671181122.5934796
2015-04-09,,,,,,,,,,,,,,,2054240016.9372559,,22917681152.0,,,857479988.0981445,,,,,,,,,5654120178.222656,,,,,,,,,,,734039978.0273438,,,,,,,,,,2787904818.527762
2015-04-10,,,,,,,,,,,,,,,2058679977.4169922,,22917681152.0,,,886599960.3271484,,,,,,,,,5736948486.328125,,,,,,,,,,,725039978.0273438,,,,,,,,,,2723557278.786959
2015-04-13,,,,,,,,,,,,,,,2052759983.0627441,,22917681152.0,,,884000000.0,,,,,,,,,5698151062.011719,,,,,,,,,,,729000000.0,,,,,,,,,,2651726982.7218614
2015-04-14,,,,,,,,,,,,,,,2037589988.708496,,22917681152.0,,,885560035.7055664,,,,,,,,,5735640625.0,,,,,,,,,,,723960021.9726562,,,,,,,,,,2683152791.9646597
2015-04-15,,,,,,,,,,,,,,,2047949943.5424805,,22917681152.0,,,889720031.7382812,,,,,,,,,5763105712.890625,,,,,,,,,,,722519989.0136719,,,,,,,,,,2651726982.7218614
2015-04-16,,,,,,,,,,,,,,,2039810039.5202637,,22917681152.0,,,883479988.0981445,,,,,,,,,5718204040.527344,,,,,,,,,,,713159980.7739258,,,,,,,,,4881985024.0,2693627965.44
2015-04-17,,,,,,,,,,,,,,,1961000000.0,,22917681152.0,,,867880027.7709959,,,,,,,,,5667199462.890625,,,,,,,,,,,716759994.5068359,,,,,,,,,4881985024.0,2693627965.44
2015-04-20,,,,,,,,,,,,,,,1990230033.8745117,,22917681152.0,,,881919952.3925779,,,,,,,,,5821085327.1484375,,,,,,,,,,,713159980.7739258,,,,,,,,,4881985024.0,2693627965.44
2015-04-21,,,,,,,,,,,,,,,2005400028.2287598,,22917681152.0,,,879319992.0654297,,,,,,,,,5970175476.074219,,,,,,,,,,,720720016.4794922,,,,,,,,,4881985024.0,2753486307.806521
2015-04-22,,,,,,,,,,,,,,,1991710067.7490234,,22917681152.0,,,882439964.2944336,,,,,,,,,6017692871.09375,,,,,,,,,,,722159980.7739258,,,,,,,,,4881985024.0,2663698652.0930414
2015-04-23,,,,,,,,,,,,,,,2017609954.8339844,,22917681152.0,,,878279968.2617188,,,,,,,,,6058234558.105469,,,,,,,,,,,725039978.0273438,,,,,,,,,4881985024.0,2573911280.7069592
2015-04-24,,,,,,,,,,,,,,,2009470050.8117676,,22917681152.0,,,868400039.6728516,,,,,,,,,5993280578.613281,,,,,,,,,,,709200027.4658203,,,,,,,,,4881985024.0,2424265282.626959
2015-04-27,,,,,,,,,,,,,,,1983570022.5830078,,22917681152.0,,,866840003.9672852,,,,,,,,,5965818176.269531,,,,,,,,,,,742320030.2124023,,,,,,,,,4881985024.0,2401818155.4530416
2015-04-28,,,,,,,,,,,,,,,2007619937.8967285,,22917681152.0,,,863720031.7382812,,,,,,,,,6113599121.09375,,,,,,,,,,,732960021.9726562,,,,,,,,,4881985024.0,2409300625.95348
2015-04-29,,,,,,,,,,,,,,,2011320022.5830078,,22917681152.0,,,857479988.0981445,,,,,,,,,6233047546.386719,,,,,,,,,,,717840019.2260742,,,,,,,,,4881985024.0,2394335969.28
2015-04-30,,,,,,,,,,,,,,,1896619937.8967285,,22917681152.0,,,837200019.8364258,,,,,,,,,6204711669.921875,,,,,,,,,,,732600013.7329102,,,,,,,,,4881985024.0,2322505959.038759
2015-05-01,,,,,,,,,,,,,,,1961740016.9372559,,22917681152.0,,,849680007.9345703,,,,,,,,,6336365905.761719,,,,,,,,,,,740159980.7739258,,,,,,,,,4881985024.0,2244689971.2000003
2015-05-04,,,,,,,,,,,,,,,1969140045.1660156,,22917681152.0,,,854880027.7709959,,,,,,,,,6638032714.84375,,,,,,,,,,,747000000.0,,,,,,,,,4881985024.0,2232718303.32528
2015-05-05,,,,,,,,,,,,,,,1948789932.2509766,,22917681152.0,,,844479988.0981445,,,,,,,,,6503764770.5078125,,,,,,,,,,,740519989.0136719,,,,,,,,,4881985024.0,2232718303.32528
2015-05-06,,,,,,,,,,,,,,,1915119937.8967285,,22917681152.0,,,866840003.9672852,,,,,,,,,6474120361.328125,,,,,,,,,,,743039978.0273438,,,,,,,,,4881985024.0,2207278471.6800003
2015-05-07,,,,,,,,,,,,,,,1938060039.5202637,,22917681152.0,,,869439964.2944336,,,,,,,,,6325465942.3828125,,,,,,,,,,,776879997.253418,,,,,,,,,4881985024.0,2130958978.2406209
2015-05-08,,,,,,,,,,,,,,,1806339988.708496,,22917681152.0,,,789360015.8691405,,,,,,,,,6392164855.957031,,,,,,,,,,,845279983.5205078,,,,,,,,,4881985024.0,2244689971.2000003
2015-05-11,,,,,,,,,,,,,,,1660560039.5202637,,22917681152.0,,,802879978.1799316,,,,,,,,,6372546936.035156,,,,,,,,,,,875159980.7739258,,,,,,,,,4881985024.0,2169866972.1600003
2015-05-12,,,,,,,,,,,,,,,1655009983.0627441,,22917681152.0,,,800280017.8527833,,,,,,,,,6350313293.457031,,,,,,,,,,,889919975.2807617,,,,,,,,,4881985024.0,2166873983.361241
2015-05-13,,,,,,,,,,,,,,,1647980033.8745117,,22917681152.0,,,804959976.1962891,,,,,,,,,6306284423.828125,,,,,,,,,,,887039978.0273438,,,,,,,,,4881985024.0,2184831628.8334794
2015-05-14,,,,,,,,,,,,,,,1658710067.7490234,,22917681152.0,,,798719982.1472167,,,,,,,,,6399138549.8046875,,,,,,,,,,,900360008.2397461,,,,,,,,,4881985024.0,2184831628.8334794
2015-05-15,,,,,,,,,,,,,,,1631330005.645752,,22917681152.0,,,801319992.0654297,,,,,,,,,6384752746.582031,,,,,,,,,,,896039978.0273438,,,,,,,,,4881985024.0,2297066127.39348
2015-05-18,,,,,,,,,,,,,,,1635400028.2287598,,22917681152.0,,,800799980.1635742,,,,,,,,,6444040893.5546875,,,,,,,,,,,898200027.4658203,,,,,,,,,4881985024.0,2306044807.9659004
2015-05-19,,,,,,,,,,,,,,,1634289932.2509766,,22917681152.0,,,803399990.081787,,,,,,,,,6346391723.6328125,,,,,,,,,,,917639991.7602539,,,,,,,,,4881985024.0,2301555466.93146
2015-05-20,,,,,,,,,,,,,,,1691269966.1254883,,22917681152.0,,,799760005.9509277,,,,,,,,,6412653564.453125,,,,,,,,,,,916200027.4658203,,,,663000000.0,,,,,4881985024.0,2301555466.93146
2015-05-21,,,,,,,,,,,,,,,1669439960.4797363,,22917681152.0,,,793000000.0,,,,,,,,,6495916931.152344,,,,,,,,,,,899639991.7602539,,,,1001520011.9018555,,,,,4881985024.0,2301555466.93146
2015-05-22,,,,,,,,,,,,,,,1658339988.708496,,22917681152.0,,,792479988.0981445,,,,,,,,,6429218017.578125,,,,,,,,,,,898919975.2807617,,,,1104089979.1717532,,,,,4881985024.0,2282101470.7200003
2015-05-25,,,,,,,,,,,,,,,1658339988.708496,,22917681152.0,,,792479988.0981445,,,,,,,,,6429218017.578125,,,,,,,,,,,898919975.2807617,,,,1104089979.1717532,,,,,4881985024.0,2282101470.7200003
2015-05-26,,,,,,,,,,,,,,,1635400028.2287598,,22917681152.0,,,772719982.1472167,,,,,,,,,6353365417.480469,,,,,,,,,,,895320030.2124023,,,,1156349985.1226807,,,,,4881985024.0,2207278471.6800003
2015-05-27,,,,,,,,,,,,,,,1658710067.7490234,,22917681152.0,,,783120021.8200684,,,,,,,,,6383444885.253906,,,,,,,,,,,887399986.2670898,,,,1072500000.0,,,,,4881985024.0,2241696982.401241
2015-05-28,,,,,,,,,,,,,,,1653160011.291504,,22917681152.0,,,775840003.9672852,,,,,,,,,6386497680.6640625,,,,,,,,,,,830159980.7739258,,,,1070550029.7546384,,,,,4881985024.0,2226732467.89146
2015-05-29,,,,,,,,,,,,,,,1620970050.8117676,,22917681152.0,,,761799980.1635742,,,,,,,,,6326773803.7109375,,,,,,,,,,,853559967.0410156,,,,1060800029.7546384,,,,,4881985024.0,2226732467.89146
2015-06-01,,,,,,,,,,,,,,,1638359954.8339844,,22917681152.0,,,769079998.0163574,,,,,,,,,6263562072.753906,,,,,,,,,,,891000000.0,,,,1065869997.0245359,,,,,4881985024.0,2169866972.1600003
2015-06-02,,,,,,,,,,,,,,,1600619937.8967285,,22917681152.0,,,774799980.1635742,,,,,,,,,6234353393.5546875,,,,,,,,,,,883799972.5341797,,,,1051050029.7546384,,,,,4881985024.0,2184831628.8334794
2015-06-03,,,,,,,,,,,,,,,1634660011.291504,,22917681152.0,,,786760005.9509277,,,,,,,,,6254408386.230469,,,,,,,,,,,882720016.4794922,,,,1070160020.8282468,,,,,4881985024.0,2207278471.6800003
2015-06-04,,,,,,,,,,,,,,,1632070022.5830078,,22917681152.0,,,775840003.9672852,,,,,,,,,6246560546.875,,,,,,,,,,,880559967.0410156,,,,1044420026.779175,,,,,4881985024.0,2229725314.5265207
2015-06-05,,,,,,,,,,,,,,,1628369937.8967285,,22917681152.0,,,781559986.1145021,,,,,,,,,6318490234.375,,,,,,,,,,,897840019.2260742,,,,1068209976.1962893,,,,,4881985024.0,2193810309.4059005
2015-06-08,,,,,,,,,,,,,,,1615419994.354248,,22917681152.0,,,775840003.9672852,,,,,,,,,6219967590.332031,,,,,,,,,,,891720016.4794922,,,,1052219982.1472168,,,,,4881985024.0,2133951967.0393796
2015-06-09,,,,,,,,,,,,,,,1610980033.8745117,,22917681152.0,,,775840003.9672852,,,,,,,,,6245252685.546875,,,,,,,,,,,896039978.0273438,,,,1105260005.9509277,,,,,4881985024.0,2165377632.62202
2015-06-10,,,,,,,,,,,,,,,1632439960.4797363,,22917681152.0,,,778959976.1962891,,,,,,,,,6340723205.566406,,,,,,,,,,,928440032.9589844,,,,1095900014.8773196,,,,,4881985024.0,2165377632.62202
2015-06-11,,,,,,,,,,,,,,,1615789932.2509766,,22917681152.0,,,782079998.0163574,,,,,,,,,6165476501.464844,,,,,,,,,,,907919975.2807617,,,,1198469982.1472168,,,,,4881985024.0,2057632473.6000001
2015-06-12,,,,,,,,,,,,,,,1599509983.0627441,,22917681152.0,,,778440013.8854979,,,,,,,,,6262690612.792969,,,,,,,,,,,916919975.2807617,,,,1311570041.6564941,,,,,4881985024.0,2020220974.0800002
2015-06-15,,,,,,,,,,,,,,,1593960067.7490234,,22917681152.0,,,779479988.0981445,,,,,,,,,6189015991.2109375,,,,,,,,,,,946440032.9589844,,,,1384500000.0,,,,,4881985024.0,1967844817.8865209
2015-06-16,,,,,,,,,,,,,,,1604689960.4797363,,22917681152.0,,,776879978.1799316,,,,,,,,,6256150634.765625,,,,,,,,,,,948960021.9726562,,,,1486290023.803711,,,,,4881985024.0,1975327146.2232604
2015-06-17,,,,,,,,,,,,,,,1597289932.2509766,,22917681152.0,,,777920001.9836426,,,,,,,,,6247869750.9765625,,,,,,,,,,,957600013.7329102,,,,1506570041.656494,,,,,4881985024.0,1990291802.89674
2015-06-18,,,,,,,,,,,,,,,1590630062.1032715,,22917681152.0,,,789360015.8691405,,,,,,,,,6341159606.933594,,,,,,,,,,,963000000.0,,,,1386449970.2453613,,,,,4881985024.0,2021717468.4793797
2015-06-19,,,,,,,,,,,,,,,1546230033.8745117,,22917681152.0,,,793000000.0,,,,,,,,,6415269287.109375,,,,,,,,,,,946080024.7192383,,,,1385280017.8527832,,,,,4881985024.0,2012738645.7432604
2015-06-22,,,,,,,,,,,,,,,1578789932.2509766,,22917681152.0,,,796120021.8200684,,,,,,,,,6396087768.5546875,,,,,,,,,,,957600013.7329102,,,,1440659946.4416502,,,,,4881985024.0,1990291802.89674
2015-06-23,,,,,,,,,,,,,,,1591000000.0,,22917681152.0,,,1119040023.803711,,,,,,,,,6582232421.875,,,,,,,,,,,962639991.7602539,,,,1381770011.9018555,,,,,4881985024.0,2005256317.4065208
2015-06-24,,,,,,,,,,,,,,,1576570022.5830078,,22917681152.0,,,1057159996.0327146,,,,,,,,,6501584106.4453125,,,,,,,,,,,963000000.0,,,,1402439964.2944336,,,,,4881985024.0,1960362631.7134795
2015-06-25,,,,,,,,,,,,,,,1586929977.4169922,,22917681152.0,,,1059240043.6401367,,,,,,,,,6523381347.65625,,,,,,,,,,,998279983.5205078,,,,1358760005.9509277,,,,,4881985024.0,1954376797.7761192
2015-06-26,,,,,,,,,,,,,,,1587300056.4575195,,22917681152.0,,,1037400039.6728516,,,,,,,,,6444553833.0078125,,,,,,,,,,,1008360008.2397461,,,,1307280017.8527832,,,,,4881985024.0,1954376797.7761192
2015-06-29,,,,,,,,,,,,,,,1530320022.5830078,,22917681152.0,,,996840003.9672852,,,,,,,,,6156636352.5390625,,,,,,,,,,,976679969.7875977,,,,1221479988.0981445,,,,,4881985024.0,1863092647.6632605
2015-06-30,,,,,,,,,,,,,,,1536340011.5966797,,22917681152.0,,,994240043.6401367,,,,,,,,,6181500488.28125,,,,,,,,,,,1045250000.0,,,,1799350040.4357905,,,,,4881985024.0,1833163476.4800003
2015-07-01,,,,,,,,,,,,,,,1580420005.7983398,,22917681152.0,,,1002560035.7055664,,,,,,,,,6171032226.5625,,,,,,,,,,,1018980033.8745117,,,,1648830032.3486326,,,,,4881985024.0,1833163476.4800003
2015-07-02,,,,,,,,,,,,,,,1564840011.5966797,,22917681152.0,,,986959976.1962891,,,,,,,,,6051065490.722656,,,,,,,,,,,1007139974.5941162,,,,1659429971.6949465,,,,,4881985024.0,1833163476.4800003
2015-07-03,,,,,,,,,,,,,,,1564840011.5966797,,22917681152.0,,,986959976.1962891,,,,,,,,,6051065490.722656,,,,,,,,,,,1007139974.5941162,,,,1659429971.6949465,,,,,4881985024.0,1833163476.4800003
2015-07-06,,,,,,,,,,,,,,,1566360046.3867188,,22917681152.0,,,984880027.7709959,,,,,,,,,5932409301.7578125,,,,,,,,,,44933038879.39453,1038959997.177124,,,,1618090036.3922122,,,,,4881985024.0,1833163476.4800003
2015-07-07,,,,,,,,,,,,,,,1615760017.3950195,,22917681152.0,,,992159996.0327146,,,,,,,,,5901872619.628906,,,,,,,,,,44822878692.62696,1029709997.177124,,,,1630280012.1307375,,,,,4881985024.0,1785276803.4846597
2015-07-08,,,,,,,,,,,,,,,1587260017.3950195,,22917681152.0,,,976040023.8037109,,,,,,,,,5666739562.988281,,,,,,,,,,42472800933.83788,983830005.645752,,,,1547070028.3050535,,,,,4881985024.0,1758340477.44
2015-07-09,,,,,,,,,,,,,,,1666299942.0166016,,22917681152.0,,,987479988.0981445,,,,,,,,,5815496704.1015625,,,,,,,,,,42228000000.0,1004549985.8856201,,,,1540179971.6949465,,,,,4881985024.0,1767319300.1761193
2015-07-10,,,,,,,,,,,,,,,1650719947.8149414,,22917681152.0,,,1021799980.1635742,,,,,,,,,5916704895.019531,,,,,,,,,,42460558319.0918,1009360025.4058838,,,,1568800020.2178957,,,,,4881985024.0,1758340477.44
2015-07-13,,,,,,,,,,,,,,,1667059959.411621,,22917681152.0,,,1026479988.0981445,,,,,,,,,5917140625.0,,,,,,,,,,45018718505.85938,1049320022.5830078,,,,1612260004.043579,,,,,4881985024.0,1800241316.4979806
2015-07-14,,,,,,,,,,,,,,,1592959930.4199219,,22917681152.0,,,1022319992.0654297,,,,,,,,,5884859008.7890625,,,,,,,,,,45202320373.53516,1054129991.5313721,,,,1635580032.3486326,,,,,4881985024.0,1755347488.641241
2015-07-15,,,,,,,,,,,,,,,1592959930.4199219,,22917681152.0,,,1027000000.0,,,,,,,,,5915395690.917969,,,,,,,,,,45912237945.55664,1059679977.4169922,,,,1555020008.0871582,,,,,4881985024.0,1755347488.641241
2015-07-16,,,,,,,,,,,,,,,1592579994.2016602,,22917681152.0,,,1019720031.738281,,,,,,,,,5933282104.4921875,,,,,,,,,,47283121307.37304,1077070022.5830078,,,,1557669967.6513674,,,,,4881985024.0,1734397140.1941
2015-07-17,,,,,,,,,,,,,,,1596000000.0,,22917681152.0,,,1026479988.0981445,,,,,,,,,5981703186.035156,,,,,,,,,,46989359252.92969,1074480033.8745117,,,,1710310024.2614746,,,,,4881985024.0,1788269648.6232605
