Date,PYPL,SQ,SHOP,LC,GPN,CATM,GDOT,BL,ADYEY,STNE,LMND,ROOT,AFRM,INTU,OPEN,NCNO,BILL,UPST,GWRE,COIN,SOFI,FUSE,MELI,PAGS,LU,FTCV,DLO,MQ,AVLR,GSKY,QD,OSCR,RDFN,FLYW,BTRS,ZG,XROLF,AFTPY,CLOV,MILE,ALKT,BHG,COMP,DCT,ENV,EVER,HIPO,INTA,KPLT,PAY,PAYO,QTWO,FCH.L,SZL.AX,XRO.AX,ML,FLT,VIRT,LSPD.TO,KUX.SI,LDI
2020-11-30,254802794189.45312,102948483276.36719,136297500610.35153,590520001.411438,58443576049.80468,1311120037.0788577,2892240074.1577153,7005300086.975098,574199981.6894532,21746340362.54883,3740579818.725585,4743600204.467773,,93002400207.51953,270480010.9863281,7497079803.466797,9816799926.757812,,10288320281.982422,,,437799991.607666,77324765212.40234,15628800201.416016,38342158401.48926,,,,14524897500.0,777790841.7892456,347009989.73846436,,4901062537.536621,,90299997.32971191,25675134144.973755,14391551105.117798,18947496816.711426,249360008.2397461,396800005.91278076,,,,5208559780.12085,4330027115.249634,1054479995.7275391,,,70328999.51934814,,216039993.2861328,6108375747.98584,525832480.0,1205267968.0,21717121024.0,1366295168.0,22917681152.0,4881985024.0,12508817408.0,94359248.0,2023007104
2020-12-01,257682592010.49805,99064000000.0,133632507324.21875,607540002.822876,58680116271.97266,1319220016.4794922,2904660049.4384766,6844560104.370117,586350002.2888184,21773069274.902344,3437100082.3974605,4556000000.0,,94270547485.35156,241679992.6757813,7635079803.466797,9907199707.03125,,10412639923.095703,,,437799991.607666,75748236501.46484,15985199546.813965,39110398223.87695,,,,14359139732.208252,777790841.7892456,363150006.4134598,,5093461846.847534,,93799997.32971191,25807755973.968506,14391551105.117798,19637954864.959717,246240005.49316406,372310007.0953369,,,,5207250000.0,4380200631.713867,1031520004.2724609,,,70420002.9373169,,216919992.4468994,6105681583.557129,525832480.0,1205267968.0,21717121024.0,1366295168.0,22917681152.0,4881985024.0,12508817408.0,94359248.0,2023007104
2020-12-02,252946397094.72653,98576000000.0,134929992675.78125,621599971.7712401,58500466918.94532,1358099979.4006348,2823660049.4384766,6767610191.345215,591000022.8881836,21003840362.54883,3608820098.876953,3939599948.883056,,93919160461.42578,246599990.84472656,7434519775.390625,9415999755.859377,,10393320281.982422,,,435599983.21533203,75807970070.80078,15830100402.832031,35152800888.06152,,,,14227210738.677979,796048824.3770599,376599993.5865402,,5076063843.841553,,98700002.67028809,26031118960.95276,14391551105.117798,19747680045.013428,246000000.0,372000000.0,,,,5181049900.054932,4361317802.429199,1027600021.3623047,,,70279999.73297119,,217799991.60766602,6133160498.657227,525832480.0,1205267968.0,21717121024.0,1366295168.0,22917681152.0,4881985024.0,12508817408.0,94359248.0,2023007104
2020-12-03,255302592010.49805,100298639404.29688,132835006713.86722,603839988.7084962,58611250305.17579,1360800041.1987302,2903580024.7192383,6883320121.765138,600900020.5993652,21128579818.725586,4338899917.602539,3832400051.116944,,96088217163.08594,257040000.91552734,7679240112.3046875,9516799926.757812,,10618440307.617188,,,439119979.85839844,77673723498.53516,15790499496.45996,33593040710.44922,,,,14193383254.852295,786919789.5526886,363150006.4134598,,5239808078.079224,,98420002.9373169,25858943657.989502,14085894992.294312,19335545000.0,246000000.0,382850011.8255615,,,,5280610179.901123,4390450851.821899,1006600021.3623047,,,70420002.9373169,,218019996.6430664,6295877917.785645,525832480.0,1205267968.0,21717121024.0,1366295168.0,22917681152.0,4881985024.0,12508817408.0,94359248.0,2023007104
2020-12-04,259146305084.2285,101577197021.48439,131736251831.05472,654900028.2287598,59904743957.51953,1420739971.160889,2985119934.0820317,7042919860.839845,606000022.8881836,21903750000.0,4592160049.438477,3821680061.340332,,97382777099.60938,260040000.91552734,7695800140.380859,10098400268.554688,,10846079589.84375,,,439119979.85839844,77526376643.0664,15896099395.751953,34058640266.418457,,,,14123190000.0,808829368.6580658,371219998.71730804,,5256182462.463379,,102130001.06811523,25693748171.00525,14068755000.0,19188353183.288574,252240005.49316406,393699994.08721924,,,,5452219860.076904,4378042582.321167,971879974.3652344,,,70700002.67028809,,218019996.6430664,6277020000.0,525832480.0,1205267968.0,21717121024.0,1366295168.0,22917681152.0,4881985024.0,12508817408.0,94359248.0,2023007104
2020-12-07,259336691284.1797,103739040893.55469,135550003051.75778,714839988.7084961,59653225708.00781,1413180004.119873,3009419975.2807617,7083959930.419922,616499977.1118164,21829500000.0,4952880065.917969,4159360122.680664,,98331239013.67188,307080001.8310547,8060120056.152344,10394399414.062498,,10539480102.539062,,,443960006.7138672,78433366784.66797,15638699798.583984,34454400444.03076,,,,14101202264.556885,810655210.4473114,371219998.71730804,,5373873228.225708,,108220000.26702881,27073481342.010498,14754339435.882568,19402450000.0,262559989.92919922,394320008.27789307,,,,5095900199.890137,4386674368.286133,930439987.1826172,,,71113002.77709961,,220659994.1253662,6147707917.785645,525832480.0,1205267968.0,21717121024.0,1366295168.0,22917681152.0,4881985024.0,12508817408.0,94359248.0,2023007104
2020-12-08,258158602905.27344,103948877319.33595,137761245727.53903,693379991.5313721,59458607482.91016,1396980045.3186035,3067740074.1577153,7125570121.765138,632099990.8447266,22055220634.46045,4892399917.602539,4011960071.56372,,98436921997.07031,301799995.4223633,8298399719.238283,10524799804.687502,,10620120025.634766,,,444400016.78466797,80438506643.0664,15935700302.124023,34640640266.41846,,,,14371826006.469727,807003613.9297485,363150006.4134598,,5634840540.542603,,106049997.32971191,27368971460.95276,14754339435.882568,19282021816.711426,268320007.32421875,394629985.8093262,,,,5184980239.868164,4375884532.928467,947799957.2753906,,,71260002.13623047,,220440010.07080078,6181652580.871582,525832480.0,1205267968.0,21717121024.0,1366295168.0,22917681152.0,4881985024.0,12508817408.0,94359248.0,2023007104
2020-12-09,250852003631.5918,101035516723.63281,129773742675.78125,666740016.9372559,58584306335.44923,1841940032.958984,3120660049.4384766,6889020034.790039,632519989.013672,21288960090.637207,4719059967.041016,3770759918.212891,,96215031890.86914,321839996.3378906,7887160308.837891,10560000000.0,,10157279846.191406,,,446599983.21533203,76488963144.53125,15331799697.875977,32941199111.938477,,,,13522742483.825684,803352017.4121857,352389984.60769653,,5731040000.0,,104299997.32971191,27897133355.026245,14908595007.705688,19530908498.38257,270480010.9863281,383469996.45233154,,,,5156160079.956055,4306828598.7854,908600021.3623047,,,71350998.878479,,218460006.7138672,6088440000.0,525832480.0,1205267968.0,21717121024.0,1366295168.0,22917681152.0,4881985024.0,12508817408.0,94359248.0,2023007104
2020-12-10,256254595642.08984,106018000000.0,133421249389.64847,678580005.6457518,58138169860.83984,1918080024.7192383,3147119934.0820317,7167179878.234862,639750022.8881836,22147289909.362793,5383799835.205079,3757360122.680664,,95771184387.20703,314639991.76025385,7477759887.6953125,10968800048.828125,,10234559692.382812,,,446599983.21533203,79126306572.26562,15374700050.354004,31940160621.643066,,,,13982803490.29541,799700420.8946228,376599993.5865402,,6002241156.158447,,105000000.0,28769645855.026245,14908595007.705688,19559007454.986572,276000000.0,397729997.6348877,,,,5133889820.098877,4357002115.249634,923720046.9970703,,,71820001.60217285,,217799991.60766602,6213980498.657227,525832480.0,1205267968.0,21717121024.0,1366295168.0,22917681152.0,4881985024.0,12508817408.0,94359248.0,2023007104
2020-12-11,254731397094.72653,105695918212.89062,132233749389.64847,673400028.2287598,57506391906.73827,1948860008.239746,3033720016.479492,7210500000.0,670949993.1335449,22307670181.274414,4945859802.246094,3778800102.2338867,,96252022552.49023,305160003.6621094,7593680084.228516,11474399414.0625,,10351320281.982422,,,453200008.392334,79978041643.0664,15648599395.751953,32754959289.55078,,,,13976884261.322021,772313403.4824371,357770011.5442276,,6109698078.079224,,101570001.60217285,30021409815.979004,14681495830.76477,20411376501.61743,272639991.7602539,387500000.0,,,,5156160079.956055,4391530082.321167,944439987.1826172,,,71750000.0,,220659994.1253662,6296416832.885742,525832480.0,1205267968.0,21717121024.0,1366295168.0,22917681152.0,4881985024.0,12508817408.0,94359248.0,2023007104
2020-12-14,262740092010.49805,105339680297.85158,132396255493.16403,655639974.5941162,57452499389.64843,1926179901.1230469,2903580024.7192383,7056600173.950194,672600002.2888184,23002649093.62793,4968000000.0,3912800102.2338867,,96566410827.63673,353759994.50683594,7385759887.6953125,11440000000.0,,10603320281.982422,,,450119979.85839844,80547029716.79688,16447200050.354004,30869280532.836914,,,,14294021761.322021,735797438.3068085,336250000.0,,6581485150.146484,,96809999.46594238,32027024079.89502,15398501951.293945,22477403228.302002,269519989.0136719,405479997.6348877,,,,5346110179.901123,4439005934.143066,1015839965.8203125,,,71470000.26702881,,220659994.1253662,6470449002.685547,525832480.0,1205267968.0,21717121024.0,1366295168.0,22917681152.0,4881985024.0,12508817408.0,94359248.0,2023007104
2020-12-15,263704007263.18353,107355122680.66408,134262496948.24222,672660011.2915039,57958515930.17579,1931580024.7192383,3032639991.760254,7250399826.049806,683100013.7329102,23189760543.823242,4903200164.794921,3789520092.0104985,,95224290313.7207,334559989.9291992,6888959747.314453,11240799560.546875,,10624320281.982422,,,446599983.21533203,83082321713.86719,17404200553.894043,33057599555.96924,,,,14743933490.29541,733971596.5175629,341629994.8692322,,6946838918.914795,,101989997.86376953,32127074026.031494,15875554717.941284,22568395090.026855,265200004.57763672,398350011.8255615,,,,5317290019.989014,4469217802.429199,996799957.2753906,,,71399998.66485596,,220659994.1253662,6541570997.314453,525832480.0,1205267968.0,21717121024.0,1366295168.0,22917681152.0,4881985024.0,12508817408.0,94359248.0,2023007104
2020-12-16,273937996368.4082,110815040893.55469,144663757324.21875,658599971.7712402,58346653747.55859,1930500000.0,3059639991.760254,7331910278.3203125,691499977.1118164,23359050453.186035,5203440032.958984,3727879959.1064453,,97557152404.78517,308040000.91552734,6805240112.3046875,11414399414.0625,442049989.7003173,10542840179.443361,,,452759998.3215332,83109703144.53125,17800199546.813965,33197280532.836914,,,,14747317012.939453,781442438.3068085,347009989.73846436,,7445235000.0,,101920002.9373169,32636621894.073486,16175497500.0,23498374181.671143,261120002.74658203,403000000.0,,,,5473179840.087891,4454111868.286133,1014439987.1826172,,,72450002.67028809,,221320009.23156738,6447819501.342773,525832480.0,1205267968.0,21717121024.0,1366295168.0,22917681152.0,4881985024.0,12508817408.0,94359248.0,2023007104
2020-12-17,280256893463.1348,112601122680.66408,147500000000.0,639360025.4058838,58571443176.26953,1944539909.362793,3069899917.602539,7552500000.0,697199993.1335449,24125310997.009277,5592239868.164063,3789520092.0104985,,100479163970.94727,353280006.40869135,6985560028.076172,11675200195.3125,536550006.8664551,10586519897.460938,,,454079986.5722656,83629901713.86719,18011400604.248047,34221599555.96924,,,,15024706509.70459,794222982.5878143,336250000.0,,7818776156.158447,,101500000.0,33246216157.989502,16923926394.882202,24928803408.355713,264480010.98632812,409820008.27789307,,,,5613349800.109863,4549063983.535767,1055879974.3652344,,,73500000.0,,222200008.39233398,6626162580.871582,525832480.0,1205267968.0,21717121024.0,1366295168.0,22917681152.0,4881985024.0,12508817408.0,94359248.0,2023007104
2020-12-18,281375496368.4082,114899598510.74219,146369995117.1875,628259983.0627441,58844192504.88281,1911059967.0410156,3032100082.3974605,7649399826.049807,714524974.822998,25034130271.91162,5751540115.356446,3765400051.116944,,100423677978.51562,354000000.0,7417040252.685547,11846400146.484375,661350002.2888184,10560480102.539062,,,451880020.14160156,85804793073.73047,17942099647.521973,35711520355.22461,,,,15204839732.208252,794222982.5878143,341629994.8692322,,7835150150.146484,,108220000.26702881,32608699079.89502,16414023338.470459,23156088381.347656,289919998.1689453,437409989.3569946,,,,5934299900.054932,4497272032.928467,1069040008.5449219,,,99750000.0,,223299991.60766602,6678425835.571289,525832480.0,1205267968.0,21717121024.0,1366295168.0,22917681152.0,4881985024.0,12508817408.0,94359248.0,2023007104
2020-12-21,282886801452.6367,113948000000.0,149657501220.70312,640839988.7084962,60070051574.70703,1898100082.397461,3086100082.3974605,7731479965.209961,705900020.5993654,25236090362.54883,5889779983.520508,4397879959.106445,,99319344177.2461,375000000.0,7304800140.380859,11843199462.890625,616499977.1118164,10536120025.634766,,,452319988.2507324,84673775030.51758,17843099899.291992,34361280532.836914,,,,15221754764.556885,809742289.5526886,330870005.1307678,,8036760075.073242,,106959998.13079834,32890231342.010498,16414023338.470459,22795871681.671143,318000000.0,487010001.18255615,,,,5820330039.978027,4495113983.535767,1071000000.0,,,94709998.13079834,,223519996.6430664,6781336832.885742,525832480.0,1205267968.0,21717121024.0,1366295168.0,22917681152.0,4881985024.0,12508817408.0,94359248.0,2023007104
2020-12-22,289753106536.8653,117891040893.55469,159634994506.83594,626040002.822876,59293771362.30468,1899720016.4794922,3131460090.637207,7995959930.419922,706950016.0217284,25405380271.91162,6430320098.876953,4861519836.425782,,100386695404.05273,355799995.4223633,7604720336.9140625,12304000244.140625,717600002.2888184,10667159820.556639,,,453200008.392334,86394290030.51758,18083999748.22998,32242800888.061523,,,,15543119732.208252,807916534.8243713,330870005.1307678,,8403137462.463379,,113750000.0,34130362868.041992,15994103879.470825,22969825090.026855,322799995.4223633,471199994.08721924,,,,5989320159.912109,4474613131.713867,1107120025.6347656,,,89390003.2043457,,224179990.76843262,6949981495.97168,525832480.0,1205267968.0,21717121024.0,1366295168.0,22917681152.0,4881985024.0,12508817408.0,94359248.0,2023007104
2020-12-23,284933602905.27344,112571836425.78125,149744995117.1875,663040002.822876,60022091674.80468,1895940032.958984,3032100082.3974605,7832939895.629881,716999988.5559082,24986609184.265137,7260299835.20508,4923160224.914551,,99580899047.85156,327000000.0,7377480224.609375,11959200439.453125,694799995.4223633,10798200256.347654,,,455839984.8937988,83283399187.01172,17770499496.45996,34035359733.581543,,,,15393431761.322021,856300210.4473114,333560002.5653839,,8021408918.914795,,111579997.0626831,33955860368.041992,16056948338.470459,23510416591.644287,336480010.9863281,499100011.8255615,,,,5650030139.923096,4443861648.178101,1122799957.2753906,,,94149998.66485596,,225940010.07080078,6928429002.685547,525832480.0,1205267968.0,21717121024.0,1366295168.0,22917681152.0,4881985024.0,12508817408.0,94359248.0,2023007104
2020-12-24,283981599273.68164,111400639404.29688,153190002441.40625,652679977.4169922,61607620239.25781,1900800041.1987305,3026699958.8012695,7856310104.370119,723149986.2670898,25295489456.176758,6755940032.958984,4601560020.446777,,100701091766.35742,328200004.5776368,7238560028.076172,11871199951.171875,659399986.2670898,10685639923.095703,,,457599983.21533203,84304236625.97656,17760599899.291992,32987760177.612305,,,,15265730235.443115,850822772.1405029,330870005.1307678,,7987637312.316895,,116200002.67028809,33471906342.010498,15318517500.0,23802123453.36914,357599990.84472656,474300005.91278076,,,,5733870059.967041,4523707417.678833,1117200042.7246094,,,97649998.66485596,,225940010.07080078,6903644663.0859375,525832480.0,1205267968.0,21717121024.0,1366295168.0,22917681152.0,4881985024.0,12508817408.0,94359248.0,2023007104
2020-12-28,280518694915.7714,108989918212.89062,143382507324.21875,632700014.1143798,62635656738.28125,1901339950.5615234,2954339950.5615234,7702979965.209961,711000022.8881835,24651000000.0,5814179901.123047,4687319938.659668,,100690521850.58594,294120002.7465821,6964399719.238281,11280000000.0,639450016.0217284,10761240051.269531,,,498519996.6430664,82969714938.96484,18024599647.521973,32033280532.836914,,,,14343072516.174316,854474368.6580658,320110015.39230347,,7517896306.304932,,119000000.0,32187566947.93701,15961252500.0,23732541681.671143,409679992.67578125,468719996.45233154,,,,5757450099.945068,4460046401.2146,1061479995.7275391,,,96320001.60217285,,228799991.60766602,6838988416.442871,525832480.0,1205267968.0,21717121024.0,1366295168.0,22917681152.0,4881985024.0,12508817408.0,94359248.0,2023007104
2020-12-29,274925698547.3633,104432000000.0,146451248168.9453,603839988.7084962,62872439575.19532,1908899917.602539,2872259925.8422847,7505475173.950193,710549983.9782716,24680699546.813965,6390359802.246094,4523839775.085448,,99953409729.0039,300120002.7465821,6858600280.761719,11091999511.71875,611250000.0,10664639923.095703,,,498960006.7138672,83456945812.98828,17869500503.54004,33267119911.193848,,,,14038620000.0,830739034.8243713,317419985.8903885,,7403275225.219727,,112140003.2043457,31743166395.874023,15742722774.353027,24974833264.312744,389759994.50683594,459729997.6348877,,,,5553089920.043945,4396385384.750366,1046640029.9072266,,,92470000.26702881,,227700008.39233398,6765711583.557129,525832480.0,1205267968.0,21717121024.0,1366295168.0,22917681152.0,4881985024.0,12508817408.0,94359248.0,2023007104
2020-12-30,274802363479.61432,106541276763.91602,143049000000.0,652859991.0736084,63193281860.35156,1902960090.637207,2887380065.917969,7589549652.099609,702749977.1118164,24472559371.948242,4416259979.248047,4170599807.739258,,102214222595.21484,2645430049.89624,6570080322.265625,11254500000.0,1010619972.2290041,10773000000.0,,,498079986.5722656,85424314877.92969,18456900100.708008,33849119911.193848,,,,14415802767.791748,830739034.8243713,373909996.15192413,,7252836081.085205,,115150005.34057617,31817622500.0,15742722774.353027,25775278312.683105,384000000.0,478330009.4604492,,,,5596320159.912109,4420123516.464233,1037399978.6376953,,,93799997.32971191,,227700008.39233398,6890174252.01416,525832480.0,1205267968.0,21717121024.0,1366295168.0,22917681152.0,4881985024.0,12508817408.0,94359248.0,2023007104
2020-12-31,277995396377.5635,104902479705.81055,139229843994.14062,823680032.7301025,64781082580.56641,1906199958.8012695,3013199958.8012695,7602660278.3203125,696000022.8881835,24672479461.66992,4165000000.0,3958920009.613037,,103384570129.39453,2477569950.10376,6372080322.265625,11193000000.0,1059500000.0,10813319641.113281,,,101700001.71661377,83760998535.15625,18713520351.409912,33057599555.96924,,,,13356089950.561523,824140020.3704834,378119998.6934662,,6794369728.088379,,112909994.12536621,30450560546.875,15742722774.353027,26262314564.89563,352170009.6130371,482050005.91278076,,,,5672299900.054932,4443660049.438477,1008449958.8012695,,,400000000.0,,226600004.196167,6579559936.5234375,525832480.0,1205267968.0,21717121024.0,1366295168.0,22917681152.0,4881985024.0,12508817408.0,94359248.0,2023007104
2021-01-04,275289037826.5381,106599121765.13672,134365203002.92966,741000000.0,62315179946.899414,1907820098.8769531,3018600082.3974605,7259520034.790039,682500000.0,24304979461.66992,3854240020.751953,4044599807.739258,,101166370147.70508,2617090024.9481206,6305200134.277344,11271720550.537111,1143740043.6401367,10589039794.921877,,402599993.7057495,101159997.94006348,82000000000.0,17930500000.0,33290400444.03076,,,,13258079406.738281,806340037.3458862,378119998.6934662,,6656759788.513184,,112630001.06811523,30578238769.53125,16158357507.705688,25995271433.258057,327809992.79022217,441439992.9046631,,,,5433879940.032959,4313519851.68457,998459987.6403809,,,414399993.8964844,,230120000.8392334,6444360015.869141,525832480.0,1205267968.0,21717121024.0,1366295168.0,22917681152.0,4881985024.0,12508817408.0,94359248.0,2023007104
2021-01-05,278838174346.9238,110739500000.0,137605018798.82812,748020011.9018555,61755838760.37598,1919160049.4384766,2996460090.637207,7428240417.480471,680549983.9782716,24366719192.504883,4148000000.0,4349520057.678223,,100396116577.14844,2790400041.5802007,6101040161.1328125,11446379699.707031,1257619972.2290041,10633559692.382812,,400949987.411499,100980002.40325928,82500000000.0,17894309799.194336,32592000000.0,,,,13284000000.0,843719959.2590332,375380001.3065338,,6831000000.0,,116900005.34057617,31270401367.1875,16973916676.940918,26402037455.74951,316890003.2043457,441750000.0,,,,5521650199.890137,4357799835.205078,1010339950.5615234,,,444799987.79296875,,228799991.60766602,6463600158.691406,525832480.0,1205267968.0,21717121024.0,1366295168.0,22917681152.0,4881985024.0,12508817408.0,94359248.0,2023007104
2021-01-06,269247212173.4619,109360979705.81055,133739137207.03125,787020011.9018555,62348257980.34668,1929960090.637207,3221639991.760254,7219050086.975098,641250000.0,22917299102.783203,4057559875.4882812,4215959884.6435547,,98254122985.83984,2943000000.0,5876639892.578126,10575540100.097656,1355639984.1308594,10744440307.617188,,399959996.2234497,99000000.0,78598999023.4375,17196830150.604248,32172959289.55078,,,,12222089950.561523,891780040.7409668,356199986.93466187,,6755759788.513184,,118440000.53405762,30961280273.4375,16418308064.117432,25520925000.0,305129994.392395,461590010.6430054,,,,5325150199.890137,4462019851.68457,1018440032.9589844,,,449920013.4277344,,226820009.23156738,6286279968.261719,525832480.0,1205267968.0,21717121024.0,1366295168.0,22917681152.0,4881985024.0,12508817408.0,94359248.0,2023007104
2021-01-07,278992472030.63965,115429357940.67381,142622193603.51562,898560035.7055664,62585825500.48828,1926720016.4794922,3254580024.7192383,7265219947.814941,628500022.8881836,23587620986.938477,5174119750.9765625,4636799903.869629,,100330807525.63477,3066169908.5235596,6278799865.722656,11139700500.488281,1440139984.1308594,11133359436.035154,,631619979.8583984,103319995.88012695,79898498535.15625,17700199748.99292,32126400444.03076,,,,12914640197.753906,907799983.0245972,358939984.32159424,,7119090362.548828,,122219993.5913086,32912318359.375,15996960000.0,24303335457.229614,336420009.6130371,511189992.9046631,,,,5515099800.109863,4546260131.8359375,1058940032.9589844,,,472000000.0,,231000000.0,6457360015.869141,525832480.0,1205267968.0,21717121024.0,1366295168.0,22917681152.0,4881985024.0,12508817408.0,94359248.0,2023007104
2021-01-08,287800027969.36035,116378898529.05273,146237165405.27344,882180032.7301025,62044534393.310555,2218320098.876953,3218940032.9589844,7392330139.160154,651750011.4440918,23546458923.339844,5465160186.767578,4871159980.773925,,102080946807.86133,2920110099.7924805,6429279785.15625,11388160400.390625,1370979988.0981445,10997279846.191404,,618419992.4468994,104310001.37329102,85950000000.0,17963399497.98584,33336959289.55078,,,,13270230148.31543,923820010.1852417,443880001.3065338,,7574490211.486816,,118299997.32971191,33604480957.03125,15959823894.882202,25634985435.10437,333899991.98913574,510259971.61865234,,,,5708980239.868164,4623480148.31543,1025730045.3186035,,,467839996.3378906,,227700008.39233398,6566039825.439453,525832480.0,1205267968.0,21717121024.0,1366295168.0,22917681152.0,4881985024.0,12508817408.0,94359248.0,2023007104
2021-01-11,281912500000.0,108691000000.0,144849721801.7578,854099985.1226807,60525898086.54785,2191860008.239746,3197880065.917969,7286879791.259766,638999977.1118164,23452379013.061523,6230839813.232423,4677119865.417481,,101503012939.45312,2859069950.10376,6277040161.1328125,10928140350.341797,1422459976.196289,10956960205.078123,,626669992.4468994,101250000.0,88077502441.40625,17397520351.409912,33756000000.0,,,,12819059555.05371,936280040.7409668,438400006.53266907,,7648740211.486816,,119140003.2043457,33436480957.03125,14711490000.0,25164487500.0,314579990.3869629,506540004.7302246,,,,5854742559.814452,4572720016.479492,1037069995.880127,333500000.0,,485440002.44140625,,229679990.76843262,6612320190.4296875,525832480.0,1205267968.0,21717121024.0,1366295168.0,22917681152.0,4881985024.0,12508817408.0,94359248.0,2023007104
2021-01-12,282078679275.5127,109664642059.32616,146153518798.82812,859560035.7055664,60306366867.06543,2201580024.7192383,3153600082.3974605,7242989982.60498,645900020.5993652,23484719192.504883,5881660186.767578,4840919769.287109,,99684723632.8125,3019300083.1604,6272639892.578125,11152000000.0,1624479988.0981445,10829279846.191404,,608850025.177002,101250000.0,90504498291.01562,17364619598.38867,34920000000.0,,,,12840120346.069336,893559996.6049194,523339990.8542633,,7995240211.486816,,117599994.65942383,34095041503.90625,14711490000.0,24810902109.14612,307019997.5967407,496620014.1906738,,,,5879617180.023192,4656420181.274414,1049489971.1608887,335529991.14990234,,502079986.5722656,,235179990.76843262,6656000000.0,525832480.0,1205267968.0,21717121024.0,1366295168.0,22917681152.0,4881985024.0,12508817408.0,94359248.0,2023007104
2021-01-13,290696292755.127,111303439117.43164,147577853393.5547,883739994.0490723,59858297760.00976,2204820098.876953,3060720016.479492,7249260017.39502,654750022.8881836,23396520538.33008,6005759979.248047,5833799903.869629,6841914848.327636,99491162567.13867,2925560016.63208,6013919677.734374,11029000000.0,1504880027.7709959,10689840179.443361,,630630020.1416016,102870002.74658203,89909497070.3125,17384360050.201416,33336959289.55078,,,,12829589950.561523,863299983.0245972,501420011.7588043,,7728929969.787598,,116200002.67028809,33573121093.75,14604367500.0,24497237544.25049,294000000.0,505299976.34887695,,,,6204298720.0927725,4559760131.8359375,1035720016.4794922,340459993.36242676,,593280029.296875,,231879999.1607666,6656519714.355469,525832480.0,1205267968.0,21717121024.0,1366295168.0,22917681152.0,4881985024.0,12508817408.0,94359248.0,2023007104
2021-01-14,287325217102.0507,112204776763.91602,144999778198.2422,877500000.0,58339661453.24708,2194020057.678222,2962979942.321778,7375229965.209961,649950027.4658203,23346541076.660156,5389000000.0,5292000000.0,8160740173.339843,99641100952.14844,2891770074.844361,6211919677.734375,10543560150.146486,1576639984.1308594,10525200256.347654,,632279994.9645996,110250000.0,92626501464.84375,17568600502.01416,34314719467.163086,,,,12832829406.738281,898900033.9508057,517859996.08039856,,7690320030.212402,,116200002.67028809,33788159179.6875,14604367500.0,26650118738.937378,294210004.80651855,548080009.4604492,,,,6144075639.953612,4573260131.8359375,1066769954.6813965,341619992.25616455,,587520019.53125,,234960006.7138672,6767799682.6171875,525832480.0,1205267968.0,21717121024.0,1366295168.0,22917681152.0,4881985024.0,12508817408.0,94359248.0,2023007104
2021-01-15,284630722030.63965,109775500000.0,143967806396.48438,831479988.0981445,57551777786.25489,2198339950.5615234,2917080024.7192383,7167179878.234862,651899986.2670898,22999620986.938477,5023160186.767578,5004720153.808593,8307000000.0,101140451477.05078,2837270074.844361,6314000000.0,10474679824.8291,1456000000.0,10500000000.0,,665279994.9645996,105480002.40325928,92589001464.84375,17275789447.784424,32615280532.836914,,,,12727530395.507812,884659962.6541138,495939984.32159424,,7600229667.663574,,117250000.0,32233598632.8125,14747197500.0,29051081216.812134,278039995.19348145,547149988.1744385,,,,5989589999.999999,4600799835.205078,1030589950.5615234,343650011.0626221,,571200012.2070312,,232539993.2861328,6713720031.738281,525832480.0,1205267968.0,21717121024.0,1366295168.0,22917681152.0,4881985024.0,12508817408.0,94359248.0,2023007104
2021-01-18,284630722030.63965,109775500000.0,143967806396.48438,831479988.0981445,57551777786.25489,2198339950.5615234,2917080024.7192383,7167179878.234862,651899986.2670898,22999620986.938477,5023160186.767578,5004720153.808593,8307000000.0,101140451477.05078,2837270074.844361,6314000000.0,10474679824.8291,1456000000.0,10500000000.0,,665279994.9645996,105480002.40325928,92589001464.84375,17275789447.784424,32615280532.836914,,,,12727530395.507812,884659962.6541138,495939984.32159424,,7600229667.663574,,117250000.0,32233598632.8125,14747197500.0,29051081216.812134,278039995.19348145,547149988.1744385,,,,5989589999.999999,4600799835.205078,1030589950.5615234,343650011.0626221,,571200012.2070312,,232539993.2861328,6713720031.738281,525832480.0,1205267968.0,21717121024.0,1366295168.0,22917681152.0,4881985024.0,12508817408.0,94359248.0,2023007104
2021-01-19,293485750000.0,109539317352.29494,144398306396.48438,950819967.2698975,56460161346.435555,2181600082.397461,3083399917.602539,7423680313.110352,654450016.0217284,23496479461.66992,4849759979.248047,4790520057.678224,7880289848.327636,104940615142.82227,3069439983.36792,6184639892.578126,10537000000.0,1411279968.261719,10596600128.173828,,745470005.0354004,104310001.37329102,95660498046.875,18058809799.194336,33453359733.581543,,,,13083120346.069336,857960030.5557251,506900006.53266907,,7591320030.212402,,117250000.0,33595519042.96875,14604367500.0,29663869158.554077,288750000.0,551490028.3813477,,,,6294633839.721679,4695299835.205078,1077569995.880127,337849988.9373779,,528000000.0,,231440010.07080078,6873359619.140625,525832480.0,1205267968.0,21717121024.0,1366295168.0,22917681152.0,4881985024.0,12508817408.0,94359248.0,2023007104
